occurrence,number,number_raw,source_number,audio,source_audio,text,source_text,source_line_start,source_line_end,number_occurrence,number_occurrence_count,effective
50,149,149,149,,,¡Fugitivo! ¡Cogedle!,¡Fugitivo! ¡Cogedle!,67,67,1,1,True
51,150,150,150,,,¡Fugitiva! ¡Cogedla!,¡Fugitiva! ¡Cogedla!,68,68,1,1,True
52,151,151,151,,,¿Todo listo?,¿Todo listo?,69,69,1,1,True
53,152,152,152,,,Sí.,Sí.,70,70,1,1,True
54,153,153,153,,,No,No,71,71,1,1,True
55,154,154,154,,,Ug.,Ug.,72,72,1,1,True
56,155,155,155,,,No me puedo creer que Decker haya muerto por fin. Creía que nunca llegaría este día.,No me puedo creer que Decker haya muerto por fin. Creía que nunca llegaría este día.,73,73,1,1,True
57,156,156,156,,,¿Has cambiado de opinión? Aún podemos utilizarte para deshacernos de esa enfermedad de la que hablamos?,¿Has cambiado de opinión? Aún podemos utilizarte para deshacernos de esa enfermedad de la que hablamos?,74,74,1,1,True
58,157,157,157,,,Iré.,Iré.,75,75,1,1,True
59,158,158,158,,,"No, lo siento.","No, lo siento.",76,76,1,1,True
60,159,159,159,,,¿Eh?,¿Eh?,77,77,1,1,True
61,160,160,160,,,Te estaremos vigilando.,Te estaremos vigilando.,78,78,1,1,True
62,161,161,161,,,¡Tengo que denunciar un crimen.,¡Tengo que denunciar un crimen.,79,79,1,1,True
63,162,162,162,,,Tienes un buen trabajo.,Tienes un buen trabajo.,80,80,1,1,True
64,163,163,163,,,"Venga, nos volveremos a ver","Venga, nos volveremos a ver",81,81,1,1,True
65,164,164,164,,,Vale.,Vale.,82,82,1,1,True
66,165,165,165,,,"Hola de nuevo, señor. ¿En qué puedo ayudarte hoy?","Hola de nuevo, señor. ¿En qué puedo ayudarte hoy?",83,83,1,1,True
67,166,166,166,,,"Hola de nuevo, señora. ¿En qué puedo ayudarte hoy?","Hola de nuevo, señora. ¿En qué puedo ayudarte hoy?",84,84,1,1,True
68,167,167,167,,,"Hola, ¿En qué puedo ayudarte?","Hola, ¿En qué puedo ayudarte?",85,85,1,1,True
69,168,168,168,,,¿Sí?,¿Sí?,86,86,1,1,True
70,169,169,169,,,"Desaparece, ¿vale?","Desaparece, ¿vale?",87,87,1,1,True
