occurrence,number,number_raw,source_number,audio,source_audio,text,source_text,source_line_start,source_line_end,number_occurrence,number_occurrence_count,effective
40,157,157,157,laura25,laura25,"J'ai suivi Morpheus qui descendait un escalier secret. Tout en bas, il manuvre une porte secrète.","J'ai suivi Morpheus qui descendait un escalier secret. Tout en bas, il manuvre une porte secrète.",40,40,1,1,True
41,158,158,158,,,Où alors?,Où alors?,41,41,1,1,True
42,159,159,159,,,Tu peux me montrer cette porte?,Tu peux me montrer cette porte?,42,42,1,1,True
43,161,161,161,laura26,laura26,Il se sert d'une clé bizarre pour ouvrir et il disparaît. Je n'ai jamais essayé de le suivre.,Il se sert d'une clé bizarre pour ouvrir et il disparaît. Je n'ai jamais essayé de le suivre.,43,43,1,1,True
44,162,162,162,,,Tu sais où se trouve la clé?,Tu sais où se trouve la clé?,44,44,1,1,True
45,163,163,163,,,Pourquoi?,Pourquoi?,45,45,1,1,True
46,165,165,165,laura27,laura27,"Oh, à mon avis, il la garde sur lui.","Oh, à mon avis, il la garde sur lui.",46,46,1,1,True
47,166,166,166,,,Tu veux bien me montrer la porte maintenant?,Tu veux bien me montrer la porte maintenant?,47,47,1,1,True
48,168,168,168,laura28a,laura28a,Bien sûr.,Bien sûr.,48,48,1,1,True
49,169,169,169,,,Super. Allons-y.,Super. Allons-y.,49,49,1,1,True
50,170,170,170,,,"D'abord, je peux encore te poser quelques questions?","D'abord, je peux encore te poser quelques questions?",50,50,1,1,True
51,172,172,172,laura29,laura29,Suis-moi.,Suis-moi.,51,51,1,1,True
52,174,174,174,laura30a,laura30a,"D'accord, mais il faut se dépêcher.","D'accord, mais il faut se dépêcher.",52,52,1,1,True
53,176,176,176,laura30b,laura30b,"Oh, fais vite.","Oh, fais vite.",53,53,1,1,True
54,178,178,178,laura31,laura31,"Crois-moi, si tu avais vu le Ténébreux, tu comprendrais. A moins d'être stupide.","Crois-moi, si tu avais vu le Ténébreux, tu comprendrais. A moins d'être stupide.",54,54,1,1,True
55,179,179,179,,,"Je suis peut-être stupide, mais je n'ai pas peur.","Je suis peut-être stupide, mais je n'ai pas peur.",55,55,1,1,True
56,180,180,180,,,Je comprends. On peut revenir aux questions?,Je comprends. On peut revenir aux questions?,56,56,1,1,True
57,182,182,182,laura32,laura32,"Oh, très drôle. Ecoute, je vis là tous les jours sans exception. Si tu comprends pas comment je fais, tu gardes tes questions pour toi. D'accord?","Oh, très drôle. Ecoute, je vis là tous les jours sans exception. Si tu comprends pas comment je fais, tu gardes tes questions pour toi. D'accord?",57,57,1,1,True
58,183,183,183,,,"Qu'est-ce que tu comptes faire, continuer à te lamenter?","Qu'est-ce que tu comptes faire, continuer à te lamenter?",58,58,1,1,True
59,184,184,184,,,Si c'est comme ça que tu le prends.,Si c'est comme ça que tu le prends.,59,59,1,1,True
60,185,185,185,,,T'as raison. Excuse-moi. Si on revenait à nos affaires?,T'as raison. Excuse-moi. Si on revenait à nos affaires?,60,60,1,1,True
61,187,187,187,laura33,laura33,"Euh, pas grand chose. Les Enfants le vénèrent et, quelquefois, il apparaît comme une vision gigantesque dans la nef principale de l'église.","Euh, pas grand chose. Les Enfants le vénèrent et, quelquefois, il apparaît comme une vision gigantesque dans la nef principale de l'église.",61,61,1,1,True
62,188,188,188,,,"Alors, il existe vraiment?","Alors, il existe vraiment?",62,62,1,1,True
63,189,189,189,,,Ça a l'air effrayant.,Ça a l'air effrayant.,63,63,1,1,True
64,191,191,191,laura34,laura34,"Oui et non. Un jour, je me suis faufilée jusqu'à l'autel et j'ai découvert sous l'autel un mécanisme bizarre avec une lentille.","Oui et non. Un jour, je me suis faufilée jusqu'à l'autel et j'ai découvert sous l'autel un mécanisme bizarre avec une lentille.",64,64,1,1,True
65,192,192,192,,,Sans doute une sorte de holo-projecteur.,Sans doute une sorte de holo-projecteur.,65,65,1,1,True
66,193,193,193,,,Et alors?,Et alors?,66,66,1,1,True
67,195,195,195,laura35,laura35,"Euh... crois-moi, au début oui, mais ensuite, je me suis faufilée pour voir sous l'autel pendant que personne regardait. Et il y a un truc dessous, avec des fils et une grosse lentille.","Euh... crois-moi, au début oui, mais ensuite, je me suis faufilée pour voir sous l'autel pendant que personne regardait. Et il y a un truc dessous, avec des fils et une grosse lentille.",67,67,1,1,True
68,196,196,196,,,Sans doute une sorte de holo-projecteur.,Sans doute une sorte de holo-projecteur.,68,68,1,1,True
69,197,197,197,,,Et alors?,Et alors?,69,69,1,1,True
70,199,199,199,laura36,laura36,Alors je suis presque sûre que ce Maître est un homme comme les autres. Et je pense aussi savoir où il est.,Alors je suis presque sûre que ce Maître est un homme comme les autres. Et je pense aussi savoir où il est.,70,70,1,1,True
71,200,200,200,,,Où ça?,Où ça?,71,71,1,1,True
72,202,202,202,laura37,laura37,"De temps en temps, Morpheus passe par un escalier secret qui mène sous l'église. Et il entre par une porte secrète avec une espèce de clé. Je crois que c'est là que le Maître se trouve.","De temps en temps, Morpheus passe par un escalier secret qui mène sous l'église. Et il entre par une porte secrète avec une espèce de clé. Je crois que c'est là que le Maître se trouve.",72,72,1,1,True
73,203,203,203,,,Tu peux me montrer cet escalier tout de suite?,Tu peux me montrer cet escalier tout de suite?,73,73,1,1,True
74,204,204,204,,,Tu sais où se trouve la clé?,Tu sais où se trouve la clé?,74,74,1,1,True
75,206,206,206,laura38,laura38,"Oh, c'est effrayant. Dans ses sermons, Morpheus dit que la terre doit ""être purgée des infidèles"" et d'autres conneries du genre. Je crois qu'ils ont l'intention de prendre le pouvoir!","Oh, c'est effrayant. Dans ses sermons, Morpheus dit que la terre doit ""être purgée des infidèles"" et d'autres conneries du genre. Je crois qu'ils ont l'intention de prendre le pouvoir!",75,75,1,1,True
76,207,207,207,,,Tu crois que c'est possible?,Tu crois que c'est possible?,76,76,1,1,True
77,208,208,208,,,C'est quoi leur première cible?,C'est quoi leur première cible?,77,77,1,1,True
78,210,210,210,laura39,laura39,"Oh, tu sais, oui. Enfin... ils sont suffisamment nombreux, et tous les hôpitaux des villes sont bourrés d'armes et d'explosifs.","Oh, tu sais, oui. Enfin... ils sont suffisamment nombreux, et tous les hôpitaux des villes sont bourrés d'armes et d'explosifs.",78,78,1,1,True
79,211,211,211,,,Il faut en parler aux Disciples.,Il faut en parler aux Disciples.,79,79,1,1,True
80,212,212,212,,,Qu'est-ce que tu comptes faire?,Qu'est-ce que tu comptes faire?,80,80,1,1,True
81,214,214,214,laura40,laura40,"J'y réfléchissais justement. En fait, dès qu'on a fini, j'y vais.","J'y réfléchissais justement. En fait, dès qu'on a fini, j'y vais.",81,81,1,1,True
82,215,215,215,,,Juste une question?,Juste une question?,82,82,1,1,True
83,216,216,216,,,"Alors, je te laisse.","Alors, je te laisse.",83,83,1,1,True
84,218,218,218,laura41,laura41,Ok. Bonne chance!,Ok. Bonne chance!,84,84,1,1,True
85,220,220,220,laura42,laura42,"Eh bien, je vais prévenir Nicole. Et j'espère que les Disciples pourront envoyer de l'aide aux autres villes!","Eh bien, je vais prévenir Nicole. Et j'espère que les Disciples pourront envoyer de l'aide aux autres villes!",85,85,1,1,True
86,221,221,221,,,"D'abord, j'aimerais encore te poser quelques questions.","D'abord, j'aimerais encore te poser quelques questions.",86,86,1,1,True
87,222,222,222,,,"Ok, alors je te laisse.","Ok, alors je te laisse.",87,87,1,1,True
88,224,224,224,laura43,laura43,"Le Sanctuaire, cette ville n'a pas l'ombre d'une chance.","Le Sanctuaire, cette ville n'a pas l'ombre d'une chance.",88,88,1,1,True
89,225,225,225,,,Et les Disciples?,Et les Disciples?,89,89,1,1,True
90,226,226,226,,,Je peux aider le Sanctuaire?,Je peux aider le Sanctuaire?,90,90,1,1,True
91,228,228,228,laura44,laura44,"Les Enfants n'ont pas peur de nous... Eh bien, on va leur faire voir!","Les Enfants n'ont pas peur de nous... Eh bien, on va leur faire voir!",91,91,1,1,True
92,229,229,229,,,Parfait. Quelles sont tes intentions?,Parfait. Quelles sont tes intentions?,92,92,1,1,True
93,230,230,230,,,Est-ce que je peux faire quelque chose pour le Sanctuaire?,Est-ce que je peux faire quelque chose pour le Sanctuaire?,93,93,1,1,True
94,232,232,232,laura45,laura45,"Ouais, tu peux les aider en arrivant jusqu'au Maître. Ma grand-mère disait: ""Si tu ne veux pas que le serpent t'étouffe, commence par lui arracher la tête"". C'était plutôt une dure à cuire...","Ouais, tu peux les aider en arrivant jusqu'au Maître. Ma grand-mère disait: ""Si tu ne veux pas que le serpent t'étouffe, commence par lui arracher la tête"". C'était plutôt une dure à cuire...",94,94,1,1,True
95,233,233,233,,,Comment je peux arriver jusqu'à lui?,Comment je peux arriver jusqu'à lui?,95,95,1,1,True
96,234,234,234,,,J'ai l'impression. Donne-moi d'autres réponses avant de t'en aller.,J'ai l'impression. Donne-moi d'autres réponses avant de t'en aller.,96,96,1,1,True
97,235,235,235,,,J'y vais.,J'y vais.,97,97,1,1,True
98,237,237,237,laura46,laura46,Ils ont l'intention de s'emparer de toutes les villes!,Ils ont l'intention de s'emparer de toutes les villes!,98,98,1,1,True
99,238,238,238,,,Lesquelles?,Lesquelles?,99,99,1,1,True
100,240,240,240,laura47,laura47,"Le Sanctuaire est déjà tombé. Après, c'est le tour du Centre.","Le Sanctuaire est déjà tombé. Après, c'est le tour du Centre.",100,100,1,1,True
101,241,241,241,,,Que font les Disciples pendant ce temps-là?,Que font les Disciples pendant ce temps-là?,101,101,1,1,True
102,242,242,242,,,Bon sang. Qu'est-ce que je peux faire?,Bon sang. Qu'est-ce que je peux faire?,102,102,1,1,True
103,244,244,244,laura48,laura48,"Nous avons envoyé un groupe pour aider le Sanctuaire, et il s'est fait balayer. Nicole en a envoyé un autre au Centre. J'espère qu'il arrivera à temps.","Nous avons envoyé un groupe pour aider le Sanctuaire, et il s'est fait balayer. Nicole en a envoyé un autre au Centre. J'espère qu'il arrivera à temps.",103,103,1,1,True
104,245,245,245,,,Bon sang. Qu'est-ce que je peux faire?,Bon sang. Qu'est-ce que je peux faire?,104,104,1,1,True
105,247,247,247,laura49,laura49,"Ils ont déjà détruit le Centre et le Sanctuaire! Je pense qu'ensuite, c'est le tour des Disciples, alors on prépare notre défense.","Ils ont déjà détruit le Centre et le Sanctuaire! Je pense qu'ensuite, c'est le tour des Disciples, alors on prépare notre défense.",105,105,1,1,True
106,248,248,248,,,"Alors, pourquoi t'es ici?","Alors, pourquoi t'es ici?",106,106,1,1,True
107,249,249,249,,,Qu'est-ce que je peux faire?,Qu'est-ce que je peux faire?,107,107,1,1,True
108,251,251,251,laura50,laura50,Je reste ici pour garder un oeil sur les Enfants.,Je reste ici pour garder un oeil sur les Enfants.,108,108,1,1,True
109,252,252,252,,,Qu'est-ce que je peux faire?,Qu'est-ce que je peux faire?,109,109,1,1,True
110,254,254,254,laura51,laura51,Les Enfants ouvrent des hôpitaux un peu partout. Pfff. Je pense qu'ils essaient de gagner la confiance des gens.,Les Enfants ouvrent des hôpitaux un peu partout. Pfff. Je pense qu'ils essaient de gagner la confiance des gens.,110,110,1,1,True
111,255,255,255,,,Et ça marche?,Et ça marche?,111,111,1,1,True
112,256,256,256,,,Est-ce qu'il y a un moyen de les arrêter?,Est-ce qu'il y a un moyen de les arrêter?,112,112,1,1,True
113,257,257,257,,,J'ai jamais entendu une idiotie pareille!,J'ai jamais entendu une idiotie pareille!,113,113,1,1,True
114,259,259,259,laura52,laura52,"Oh, ça m'en a tout l'air. Enfin, les gens affluent à leur église. Comment ils voient pas que c'est une feinte?!","Oh, ça m'en a tout l'air. Enfin, les gens affluent à leur église. Comment ils voient pas que c'est une feinte?!",114,114,1,1,True
115,260,260,260,,,T'es sûre que c'en est une?,T'es sûre que c'en est une?,115,115,1,1,True
116,261,261,261,,,Comment je peux les arrêter?,Comment je peux les arrêter?,116,116,1,1,True
117,263,263,263,laura53,laura53,"Par exemple, on dirait que les gens disparaissent beaucoup dans le coin, alors que le nombre des Ténébreux grossit petit à petit.","Par exemple, on dirait que les gens disparaissent beaucoup dans le coin, alors que le nombre des Ténébreux grossit petit à petit.",117,117,1,1,True
118,264,264,264,,,Pourquoi?,Pourquoi?,118,118,1,1,True
119,265,265,265,,,C'est pas catholique tout ça. Mais je peux pas agir avant d'en savoir plus.,C'est pas catholique tout ça. Mais je peux pas agir avant d'en savoir plus.,119,119,1,1,True
120,267,267,267,laura54,laura54,"Je sais pas. C'est bien pour le savoir que t'es là, non?","Je sais pas. C'est bien pour le savoir que t'es là, non?",120,120,1,1,True
121,269,269,269,laura55,laura55,Trouve le Maître et arrête-le!,Trouve le Maître et arrête-le!,121,121,1,1,True
122,270,270,270,,,Qu'est-ce que t'as découvert sur ce Maître?,Qu'est-ce que t'as découvert sur ce Maître?,122,122,1,1,True
123,271,271,271,,,Je le saurai. ,Je le saurai. ,123,123,1,1,True
124,273,273,273,laura56,laura56,"Ben, j'espère bien. T'as d'autres questions? ","Ben, j'espère bien. T'as d'autres questions? ",124,124,1,1,True
125,275,275,275,laura57,laura57,"En fait, c'est un bon moyen de manipuler les gens, et là-dessus, ce Maître s'y connaît.","En fait, c'est un bon moyen de manipuler les gens, et là-dessus, ce Maître s'y connaît.",125,125,1,1,True
126,276,276,276,,,"Non, je voulais dire, une pareille idiotie de ta part. T'es pas un peu parano?","Non, je voulais dire, une pareille idiotie de ta part. T'es pas un peu parano?",126,126,1,1,True
127,277,277,277,,,"Bon, je l'arrêterai.","Bon, je l'arrêterai.",127,127,1,1,True
128,278,278,278,,,Comment je peux arrêter ça?,Comment je peux arrêter ça?,128,128,1,1,True
129,280,280,280,laura58,laura58,Pardon?,Pardon?,129,129,1,1,True
130,281,281,281,,,T'as parfaitement entendu.,T'as parfaitement entendu.,130,130,1,1,True
131,282,282,282,,,Aucune importance.,Aucune importance.,131,131,1,1,True
132,284,284,284,laura59,laura59,Alors d'accord. Bonne chance!,Alors d'accord. Bonne chance!,132,132,1,1,True
133,286,286,286,laura60,laura60,Euh... J'attends impatiemment que quelqu'un use avec moi de cet argument pitoyable.,Euh... J'attends impatiemment que quelqu'un use avec moi de cet argument pitoyable.,133,133,1,1,True
134,288,288,288,laura61a,laura61a,"Alors, qu'est que je peux faire pour toi?","Alors, qu'est que je peux faire pour toi?",134,134,1,1,True
135,290,290,290,laura61b,laura61b,"Oh, quoi encore?","Oh, quoi encore?",135,135,1,1,True
136,291,291,291,,,J'ai encore quelques questions à te poser.,J'ai encore quelques questions à te poser.,136,136,1,1,True
137,292,292,292,,,"Rien, merci.","Rien, merci.",137,137,1,1,True
138,294,294,294,laura62,laura62,Qu'est-ce que tu fais? Pose ça!,Qu'est-ce que tu fais? Pose ça!,138,138,1,1,True
139,296,296,296,laura63,laura63,Ehh! Décampe!,Ehh! Décampe!,139,139,1,1,True
140,297,297,297,,,Sinon?,Sinon?,140,140,1,1,True
141,298,298,298,,,"Pardon, je m'en vais.","Pardon, je m'en vais.",141,141,1,1,True
142,300,300,300,laura64,laura64,Arrête ça!,Arrête ça!,142,142,1,1,True
143,302,302,302,laura65,laura65,Mais... qu'est-ce que tu fais ici? Va-t'en!,Mais... qu'est-ce que tu fais ici? Va-t'en!,143,143,1,1,True
144,303,303,303,,,"Non, fiche le camp!","Non, fiche le camp!",144,144,1,1,True
145,304,304,304,,,"D'accord, je m'en vais.","D'accord, je m'en vais.",145,145,1,1,True
146,306,306,306,laura67,laura67,Euh... je sais pas trop. Va en parler à Nicole.,Euh... je sais pas trop. Va en parler à Nicole.,146,146,1,1,True
147,308,308,308,laura67a,laura67a,Je sais pas trop. Va en parler au Grand Prêtre.,Je sais pas trop. Va en parler au Grand Prêtre.,147,147,1,1,True
148,309,309,309,,,"Eh bien, comme je l'ai dit...","Eh bien, comme je l'ai dit...",148,148,1,1,True
149,310,310,310,,,J'ai dit...,J'ai dit...,149,149,1,1,True
150,311,311,311,,,"Eh bien, comme je l'ai déjà dit...","Eh bien, comme je l'ai déjà dit...",150,150,1,1,True
151,312,312,312,,,Comme je l'ai déjà dit...,Comme je l'ai déjà dit...,151,151,1,1,True
152,313,313,313,,,"Oh, je suis parfaitement sûre de te l'avoir déjà dit, mais...","Oh, je suis parfaitement sûre de te l'avoir déjà dit, mais...",152,152,1,1,True
153,314,314,314,,,D'accord! Je te l'ai déjà dit...,D'accord! Je te l'ai déjà dit...,153,153,1,1,True
154,315,315,315,,,"Ah, encore? Bon, j'ai dit...","Ah, encore? Bon, j'ai dit...",154,154,1,1,True
155,316,316,316,,,Encore? J'ai déjà dit...,Encore? J'ai déjà dit...,155,155,1,1,True
156,317,317,317,,,"Oh, c'est pas vrai! J'ai pas l'intention de me répéter.","Oh, c'est pas vrai! J'ai pas l'intention de me répéter.",156,156,1,1,True
157,318,318,318,,,"Mais t'es... Bon, bon! T'es sourd-dingue? T'as qu'à lire sur mes lèvres, je vais pas encore répéter.","Mais t'es... Bon, bon! T'es sourd-dingue? T'as qu'à lire sur mes lèvres, je vais pas encore répéter.",157,157,1,1,True
158,319,319,319,,,Je pense que ça suffit. Je vais pas le répéter.,Je pense que ça suffit. Je vais pas le répéter.,158,158,1,1,True
159,320,320,320,,,"T'écoutais pas? Tant pis, je vais pas le répéter.","T'écoutais pas? Tant pis, je vais pas le répéter.",159,159,1,1,True
160,321,321,321,,,"Oh, des gens horribles. Je veux pas en parler!","Oh, des gens horribles. Je veux pas en parler!",160,160,1,1,True
161,322,322,322,,,"Nicole t'a sans doute parlé de nous. On essaie de ramener à la raison ces imbéciles qu'ont un revolver ou je ne sais quoi à la place du cerveau... Oh, je ne parle pas des gens présents, bien sûr.","Nicole t'a sans doute parlé de nous. On essaie de ramener à la raison ces imbéciles qu'ont un revolver ou je ne sais quoi à la place du cerveau... Oh, je ne parle pas des gens présents, bien sûr.",161,161,1,1,True
162,323,323,323,,,"Ah bon, je ne vois pas de qui tu parles.","Ah bon, je ne vois pas de qui tu parles.",162,162,1,1,True
163,324,324,324,,,Elle dirige les Disciples. Elle sait ce qu'elle veut. Je lui fais confiance.,Elle dirige les Disciples. Elle sait ce qu'elle veut. Je lui fais confiance.,163,163,1,1,True
164,325,325,325,,,"Les autres sont tous si adorables! C'est merveilleux ici. On se sent bien, on fait du bon travail...","Les autres sont tous si adorables! C'est merveilleux ici. On se sent bien, on fait du bon travail...",164,164,1,1,True
165,326,326,326,,,"Oh, c'est un vrai... fléau. La plupart sont foutus, et quelques uns sont le mal en personne.","Oh, c'est un vrai... fléau. La plupart sont foutus, et quelques uns sont le mal en personne.",165,165,1,1,True
166,327,327,327,,,"Le Sanctuaire, c'est pas une ville vers l'ouest?","Le Sanctuaire, c'est pas une ville vers l'ouest?",166,166,1,1,True
167,328,328,328,,,"Le Sanctuaire est un peu à l'ouest. Là-bas, les gens sont... un peu paranos, alors t'attends pas à un accueil chaleureux.","Le Sanctuaire est un peu à l'ouest. Là-bas, les gens sont... un peu paranos, alors t'attends pas à un accueil chaleureux.",167,167,1,1,True
168,329,329,329,,,"Oh, il est merveilleux! C'est lui qui nous dirige. Tu devrais lui parler!","Oh, il est merveilleux! C'est lui qui nous dirige. Tu devrais lui parler!",168,168,1,1,True
169,330,330,330,,,"Il prêche la paix et la lumière, toutes ces conneries, mais c'est un salopard! Pas autre chose.","Il prêche la paix et la lumière, toutes ces conneries, mais c'est un salopard! Pas autre chose.",169,169,1,1,True
170,331,331,331,,,"Oh, Je vais pas commencer à le décrire. Morpheus nous dirige. Il est mieux placé pour te répondre.","Oh, Je vais pas commencer à le décrire. Morpheus nous dirige. Il est mieux placé pour te répondre.",170,170,1,1,True
171,332,332,332,,,"Ah oui, le Maître, c'est le dieu que ces cinglés vénèrent. Personnellement, je crois pas que c'est un dieu, juste un type qui manipule tout le monde.","Ah oui, le Maître, c'est le dieu que ces cinglés vénèrent. Personnellement, je crois pas que c'est un dieu, juste un type qui manipule tout le monde.",171,171,1,1,True
172,333,333,333,,,Ténébreux? Je vois pas de quoi tu parles.,Ténébreux? Je vois pas de quoi tu parles.,172,172,1,1,True
173,334,334,334,,,C'est les grands affreux miliciens du Maître et de Morpheus.,C'est les grands affreux miliciens du Maître et de Morpheus.,173,173,1,1,True
174,335,335,335,,,Les quoi?,Les quoi?,174,174,1,1,True
175,336,336,336,,,"Quoi, t'as pas compris que c'est le Maître?","Quoi, t'as pas compris que c'est le Maître?",175,175,1,1,True
176,337,337,337,,,"Un endroit immense, côté nord de l'église, où Morpheus tient toutes ses cérémonies. Je l'ai vu, c'est magnifique!","Un endroit immense, côté nord de l'église, où Morpheus tient toutes ses cérémonies. Je l'ai vu, c'est magnifique!",176,176,1,1,True
177,338,338,338,,,C'est du côté nord de l'église. J'ai observé Morpheus faire tout son cirque.,C'est du côté nord de l'église. J'ai observé Morpheus faire tout son cirque.,177,177,1,1,True
178,339,339,339,,,"Oh, tu peux pas y aller. C'est là où Morpheus médite.","Oh, tu peux pas y aller. C'est là où Morpheus médite.",178,178,1,1,True
179,340,340,340,,,C'est là où Morpheus et ses sbires se rencontrent. Mais personne a le droit d'entrer.,C'est là où Morpheus et ses sbires se rencontrent. Mais personne a le droit d'entrer.,179,179,1,1,True
180,341,341,341,,,Ils ont prouvé leur foi en l'Eglise. C'est ce que nous aspirons tous à faire.,Ils ont prouvé leur foi en l'Eglise. C'est ce que nous aspirons tous à faire.,180,180,1,1,True
181,342,342,342,,,"Ah oui, ce sont les types qui ont survécu à la torture et dieu sait quoi. Un vrai lavage de cerveau ils ont subi, ils obéissent au doigt et à l'il.","Ah oui, ce sont les types qui ont survécu à la torture et dieu sait quoi. Un vrai lavage de cerveau ils ont subi, ils obéissent au doigt et à l'il.",181,181,1,1,True
182,343,343,343,,,Ce sont les grands prêtres.,Ce sont les grands prêtres.,182,182,1,1,True
