occurrence,number,number_raw,source_number,audio,source_audio,text,source_text,source_line_start,source_line_end,number_occurrence,number_occurrence_count,effective
48,122,122,122,,,我来份烤整蜥蜴。,我来份烤整蜥蜴。,49,49,2,2,True
49,123,123,123,,,I'll take your prime select.,I'll take your prime select.,50,50,1,2,False
50,123,123,123,,,我来份精选肉块。,我来份精选肉块。,51,51,2,2,True
51,124,124,124,,,"You know, I hear your prime select tastes like chicken.","You know, I hear your prime select tastes like chicken.",52,52,1,2,False
52,124,124,124,,,你知道吗，我听说你的烤肉块吃起来像鸡肉。,你知道吗，我听说你的烤肉块吃起来像鸡肉。,53,53,2,2,True
53,125,125,125,,,No sissy portions! Me want all iguana! Ugh!,No sissy portions! Me want all iguana! Ugh!,54,54,1,2,False
54,125,125,125,,,别小家子气！我要所有的烤蜥蜴！噢！,别小家子气！我要所有的烤蜥蜴！噢！,55,55,2,2,True
55,126,126,126,,,"Hmm, smell good! Prime select make tummy happy!","Hmm, smell good! Prime select make tummy happy!",56,56,1,2,False
56,126,126,126,,,"呣, 闻起来不错！肉块吃得我很舒服！","呣, 闻起来不错！肉块吃得我很舒服！",57,57,2,2,True
57,127,127,127,,,We don't serve that here. Anything else?,We don't serve that here. Anything else?,58,58,1,2,False
58,127,127,127,,,我们这里不卖那个。要点别的？,我们这里不卖那个。要点别的？,59,59,2,2,True
59,128,128,128,,,Gimme an iguana on a stick.,Gimme an iguana on a stick.,60,60,1,2,False
60,128,128,128,,,给我一串烤蜥蜴。,给我一串烤蜥蜴。,61,61,2,2,True
61,129,129,129,,,What can you tell me about Decker?,What can you tell me about Decker?,62,62,1,2,False
62,129,129,129,,,你能跟我说一些有关德克的情况吗？,你能跟我说一些有关德克的情况吗？,63,63,2,2,True
63,130,130,130,,,I think we need to talk about Doc Morbid and some of your secret ingredients.,I think we need to talk about Doc Morbid and some of your secret ingredients.,64,64,1,2,False
64,130,130,130,,,我想我们该谈一谈有关莫彼得医生和你那些秘密原料的事。,我想我们该谈一谈有关莫彼得医生和你那些秘密原料的事。,65,65,2,2,True
65,131,131,131,,,Do you know anything about the missing caravans?,Do you know anything about the missing caravans?,66,66,1,2,False
66,131,131,131,,,关于失踪的商队，你知道些什么吗？,关于失踪的商队，你知道些什么吗？,67,67,2,2,True
67,132,132,132,,,Anything interesting happening in the Hub?,Anything interesting happening in the Hub?,68,68,1,2,False
68,132,132,132,,,哈勃城发生了什么有趣的事吗？,哈勃城发生了什么有趣的事吗？,69,69,2,2,True
69,133,133,133,,,Me hungry! Grrrr!,Me hungry! Grrrr!,70,70,1,2,False
70,133,133,133,,,我饿！呃啊！,我饿！呃啊！,71,71,2,2,True
71,134,134,134,,,Mr. Decker is a distinguished businessman in a less than distinguished business. Anything else?,Mr. Decker is a distinguished businessman in a less than distinguished business. Anything else?,72,72,1,2,False
72,134,134,134,,,德克先生是一个高尚的商人，却从事着并不高尚的行业。还有别的吗？,德克先生是一个高尚的商人，却从事着并不高尚的行业。还有别的吗？,73,73,2,2,True
73,135,135,135,,,I want information on Doc Morbid.,I want information on Doc Morbid.,74,74,1,2,False
74,135,135,135,,,我想知道有关莫彼得医生的情况。,我想知道有关莫彼得医生的情况。,75,75,2,2,True
75,136,136,136,,,Gimme an iguana on a stick.,Gimme an iguana on a stick.,76,76,1,2,False
76,136,136,136,,,给我一串烤蜥蜴。,给我一串烤蜥蜴。,77,77,2,2,True
77,137,137,137,,,Nothing.,Nothing.,78,78,1,2,False
78,137,137,137,,,没什么。,没什么。,79,79,2,2,True
79,138,138,138,,,He was a mean son of a bitch and anyone who isn't glad he's dead is a damned liar. Can I take your order?,He was a mean son of a bitch and anyone who isn't glad he's dead is a damned liar. Can I take your order?,80,80,1,2,False
80,138,138,138,,,他是个婊子养的杂种，如果他死了，没人会不高兴。你要来点什么？,他是个婊子养的杂种，如果他死了，没人会不高兴。你要来点什么？,81,81,2,2,True
81,139,139,139,,,Gimme an iguana on a stick.,Gimme an iguana on a stick.,82,82,1,2,False
82,139,139,139,,,给我一串烤蜥蜴。,给我一串烤蜥蜴。,83,83,2,2,True
83,140,140,140,,,Tell me a little about the water merchants.,Tell me a little about the water merchants.,84,84,1,2,False
84,140,140,140,,,跟我说一点有关纯水商队的情况。,跟我说一点有关纯水商队的情况。,85,85,2,2,True
85,141,141,141,,,I think we need to talk about Doc Morbid and some of your secret ingredients.,I think we need to talk about Doc Morbid and some of your secret ingredients.,86,86,1,2,False
86,141,141,141,,,我想我们该谈一谈有关莫彼得医生和你那些秘密原料的事。,我想我们该谈一谈有关莫彼得医生和你那些秘密原料的事。,87,87,2,2,True
87,142,142,142,,,Do you know anything about the missing caravans?,Do you know anything about the missing caravans?,88,88,1,2,False
88,142,142,142,,,有关失踪的商队，你知道些什么吗？,有关失踪的商队，你知道些什么吗？,89,89,2,2,True
89,143,143,143,,,Anything interesting happening in the Hub?,Anything interesting happening in the Hub?,90,90,1,2,False
90,143,143,143,,,哈勃城发生了什么有趣的事吗？,哈勃城发生了什么有趣的事吗？,91,91,2,2,True
91,144,144,144,,,Me hungry! Grrrr!,Me hungry! Grrrr!,92,92,1,2,False
92,144,144,144,,,我饿了！呃啊！,我饿了！呃啊！,93,93,2,2,True
93,145,145,145,,,I don't know what you抮e talking about. Okay. I'll pay you one hundred bucks if you keep your mouth shut. Take it and get out.,I don't know what you抮e talking about. Okay. I'll pay you one hundred bucks if you keep your mouth shut. Take it and get out.,94,94,1,2,False
94,145,145,145,,,好了，我不知道你在说什么。如果你闭嘴，我给你一百块钱。拿着，快走吧。,好了，我不知道你在说什么。如果你闭嘴，我给你一百块钱。拿着，快走吧。,95,95,2,2,True
95,146,146,146,,,I want two hundred.,I want two hundred.,96,96,1,2,False
96,146,146,146,,,我要两百块。,我要两百块。,97,97,2,2,True
97,147,147,147,,,I'll take the hundred.,I'll take the hundred.,98,98,1,2,False
98,147,147,147,,,行，这一百块我拿了。,行，这一百块我拿了。,99,99,2,2,True
99,148,148,148,,,I'm going to the police.,I'm going to the police.,100,100,1,2,False
100,148,148,148,,,我要去警察局。,我要去警察局。,101,101,2,2,True
101,149,149,149,,,Stop selling them. Now.,Stop selling them. Now.,102,102,1,2,False
102,149,149,149,,,现在不准再卖那些玩艺儿了。,现在不准再卖那些玩艺儿了。,103,103,2,2,True
103,150,150,150,,,"Terrible business. Those poor people. Oh, those poor people. Losing their lives in such a ghastly way! Is there anything else I can do for you? Like feed you, perhaps?","Terrible business. Those poor people. Oh, those poor people. Losing their lives in such a ghastly way! Is there anything else I can do for you? Like feed you, perhaps?",104,104,1,2,False
104,150,150,150,,,可怕的行当。那些可怜的人。喔，那些可怜虫。小命丢得这么惨！我还能为你做些什么？也许，来点吃的？,可怕的行当。那些可怜的人。喔，那些可怜虫。小命丢得这么惨！我还能为你做些什么？也许，来点吃的？,105,105,2,2,True
105,151,151,151,,,Gimme an iguana on a stick.,Gimme an iguana on a stick.,106,106,1,2,False
106,151,151,151,,,给我一串烤蜥蜴。,给我一串烤蜥蜴。,107,107,2,2,True
107,152,152,152,,,What can you tell me about a water chip?,What can you tell me about a water chip?,108,108,1,2,False
108,152,152,152,,,你能跟我说一些有关净水芯片的事吗？,你能跟我说一些有关净水芯片的事吗？,109,109,2,2,True
109,153,153,153,,,What can you tell me about Decker?,What can you tell me about Decker?,110,110,1,2,False
110,153,153,153,,,你能跟我说一些有关德克的情况吗？,你能跟我说一些有关德克的情况吗？,111,111,2,2,True
111,154,154,154,,,I think we need to talk about Doc Morbid and some of your secret ingredients.,I think we need to talk about Doc Morbid and some of your secret ingredients.,112,112,1,2,False
112,154,154,154,,,我想我们该谈一谈有关莫彼得医生和你那些秘密原料的事。,我想我们该谈一谈有关莫彼得医生和你那些秘密原料的事。,113,113,2,2,True
113,155,155,155,,,Anything interesting happening in the Hub?,Anything interesting happening in the Hub?,114,114,1,2,False
114,155,155,155,,,哈勃城发生了什么有趣的事吗？,哈勃城发生了什么有趣的事吗？,115,115,2,2,True
115,156,156,156,,,Nothing. Sorry to bring it up. I just hear stories. Now is there anything else I can do for you?,Nothing. Sorry to bring it up. I just hear stories. Now is there anything else I can do for you?,116,116,1,2,False
116,156,156,156,,,没什么。我很抱歉提起它。我只是听到了传言。我还能为你做什么？,没什么。我很抱歉提起它。我只是听到了传言。我还能为你做什么？,117,117,2,2,True
117,157,157,157,,,Gimme an iguana on a stick.,Gimme an iguana on a stick.,118,118,1,2,False
118,157,157,157,,,给我一串烤蜥蜴。,给我一串烤蜥蜴。,119,119,2,2,True
119,158,158,158,,,What can you tell me about a water chip?,What can you tell me about a water chip?,120,120,1,2,False
120,158,158,158,,,你能跟我说一些有关净水芯片的事吗？,你能跟我说一些有关净水芯片的事吗？,121,121,2,2,True
121,159,159,159,,,What can you tell me about Decker?,What can you tell me about Decker?,122,122,1,2,False
122,159,159,159,,,你能跟我说一些有关德克的情况吗？,你能跟我说一些有关德克的情况吗？,123,123,2,2,True
123,160,160,160,,,I think we need to talk about Doc Morbid and some of your secret ingredients.,I think we need to talk about Doc Morbid and some of your secret ingredients.,124,124,1,2,False
124,160,160,160,,,我想我们该谈一谈有关莫彼得医生和你那些秘密原料的事。,我想我们该谈一谈有关莫彼得医生和你那些秘密原料的事。,125,125,2,2,True
125,161,161,161,,,Do you know anything about the missing caravans?,Do you know anything about the missing caravans?,126,126,1,2,False
126,161,161,161,,,关于失踪的商队，你知道些什么吗？,关于失踪的商队，你知道些什么吗？,127,127,2,2,True
127,162,162,162,,,Anything interesting happening in the Hub?,Anything interesting happening in the Hub?,128,128,1,2,False
128,162,162,162,,,哈勃城发生了什么有趣的事吗？,哈勃城发生了什么有趣的事吗？,129,129,2,2,True
129,163,163,163,,,"Someone killed Decker. We're in mourning, at least until the Hub runs out of booze.","Someone killed Decker. We're in mourning, at least until the Hub runs out of booze.",130,130,1,2,False
130,163,163,163,,,有人杀了德克。我们现在很“悲伤”，一直要到哈勃城的酒被喝光。（嘿嘿）,有人杀了德克。我们现在很“悲伤”，一直要到哈勃城的酒被喝光。（嘿嘿）,131,131,2,2,True
131,164,164,164,,,Someone shot Sheriff Greene. Don't know about the deputy though.,Someone shot Sheriff Greene. Don't know about the deputy though.,132,132,1,2,False
132,164,164,164,,,有人向治安官格林开枪。现在还不知道代理治安官情况如何。,有人向治安官格林开枪。现在还不知道代理治安官情况如何。,133,133,2,2,True
133,165,165,165,,,"Daren Hightower was murdered. And all that money couldn't save him. Ironic, ain't it?","Daren Hightower was murdered. And all that money couldn't save him. Ironic, ain't it?",134,134,1,2,False
134,165,165,165,,,达伦·海托被谋杀了。所有的钱都救不了他的命。很讽刺，是不是？,达伦·海托被谋杀了。所有的钱都救不了他的命。很讽刺，是不是？,135,135,2,2,True
135,166,166,166,,,"Someone's really pissed off someone important, because I hear that there's a big hit out on some poor sod.","Someone's really pissed off someone important, because I hear that there's a big hit out on some poor sod.",136,136,1,2,False
136,166,166,166,,,有人把个大人物惹毛了，因为我听说要收拾一个可怜的家伙。,有人把个大人物惹毛了，因为我听说要收拾一个可怜的家伙。,137,137,2,2,True
137,167,167,167,,,"Someone stole a necklace from the Hightowers. Man, did they ever make a big mistake. They're dead for sure.","Someone stole a necklace from the Hightowers. Man, did they ever make a big mistake. They're dead for sure.",138,138,1,2,False
138,167,167,167,,,有人从海托家里偷了一条项链。老兄，他们犯了大错。他们死定了！,有人从海托家里偷了一条项链。老兄，他们犯了大错。他们死定了！,139,139,2,2,True
139,168,168,168,,,Someone killed Jain over at the Cathedral. I hear she was a real bitch!,Someone killed Jain over at the Cathedral. I hear she was a real bitch!,140,140,1,2,False
140,168,168,168,,,有人在大教堂杀了简恩。我听说她是一个真正的婊子！,有人在大教堂杀了简恩。我听说她是一个真正的婊子！,141,141,2,2,True
141,169,169,169,,,"Well, the only new thing is that the Children of the Cathedral have taken over the Hospital. It's pretty boring around here lately. Mind you, they're a strange crowd.","Well, the only new thing is that the Children of the Cathedral have taken over the Hospital. It's pretty boring around here lately. Mind you, they're a strange crowd.",142,142,1,2,False
142,169,169,169,,,嗯，唯一的新闻是大教堂教徒接管了医院。最近这里很无聊。你要小心，他们这一伙人很怪。,嗯，唯一的新闻是大教堂教徒接管了医院。最近这里很无聊。你要小心，他们这一伙人很怪。,143,143,2,2,True
143,170,170,170,,,Anything else?,Anything else?,144,144,1,2,False
144,170,170,170,,,还要别的吗？,还要别的吗？,145,145,2,2,True
145,171,171,171,,,Gimme an iguana on a stick.,Gimme an iguana on a stick.,146,146,1,2,False
146,171,171,171,,,给我一串烤蜥蜴。,给我一串烤蜥蜴。,147,147,2,2,True
147,172,172,172,,,What can you tell me about a water chip?,What can you tell me about a water chip?,148,148,1,2,False
148,172,172,172,,,你能跟我说一些有关净水芯片的事吗？,你能跟我说一些有关净水芯片的事吗？,149,149,2,2,True
149,173,173,173,,,What can you tell me about Decker?,What can you tell me about Decker?,150,150,1,2,False
150,173,173,173,,,你能跟我说一些有关Decker的情况吗？,你能跟我说一些有关Decker的情况吗？,151,151,2,2,True
151,174,174,174,,,I think we need to talk about Doc Morbid and some of your secret ingredients.,I think we need to talk about Doc Morbid and some of your secret ingredients.,152,152,1,2,False
152,174,174,174,,,我想我们该谈一谈有关莫彼得医生和你那些秘密原料的事。,我想我们该谈一谈有关莫彼得医生和你那些秘密原料的事。,153,153,2,2,True
153,175,175,175,,,Do you know anything about the missing caravans?,Do you know anything about the missing caravans?,154,154,1,2,False
154,175,175,175,,,关于失踪的商队，你知道些什么吗？,关于失踪的商队，你知道些什么吗？,155,155,2,2,True
155,176,176,176,,,"Sorry, you can't afford it.","Sorry, you can't afford it.",156,156,1,2,False
156,176,176,176,,,抱歉，你肯定买不起。,抱歉，你肯定买不起。,157,157,2,2,True
157,177,177,177,,,"One whole iguana, coming up! Anything else?","One whole iguana, coming up! Anything else?",158,158,1,2,False
158,177,177,177,,,一份烤整蜥蜴来了！还要别的吗？,一份烤整蜥蜴来了！还要别的吗？,159,159,2,2,True
159,178,178,178,,,Gimme another iguana on a stick.,Gimme another iguana on a stick.,160,160,1,2,False
160,178,178,178,,,再给我一串烤蜥蜴。,再给我一串烤蜥蜴。,161,161,2,2,True
161,179,179,179,,,What can you tell me about a water chip?,What can you tell me about a water chip?,162,162,1,2,False
162,179,179,179,,,你能跟我说一些有关净水芯片的事吗？,你能跟我说一些有关净水芯片的事吗？,163,163,2,2,True
163,180,180,180,,,What can you tell me about Decker?,What can you tell me about Decker?,164,164,1,2,False
164,180,180,180,,,你能跟我说一些有关德克的情况吗？,你能跟我说一些有关德克的情况吗？,165,165,2,2,True
165,181,181,181,,,Do you know anything about the missing caravans?,Do you know anything about the missing caravans?,166,166,1,2,False
166,181,181,181,,,关于失踪的商队，你知道些什么吗？,关于失踪的商队，你知道些什么吗？,167,167,2,2,True
167,182,182,182,,,Anything interesting happening in the Hub?,Anything interesting happening in the Hub?,168,168,1,2,False
168,182,182,182,,,哈勃城发生了什么有趣的事吗？,哈勃城发生了什么有趣的事吗？,169,169,2,2,True
169,183,183,183,,,Me want another iguana!,Me want another iguana!,170,170,1,2,False
170,183,183,183,,,我还要再来一串烤蜥蜴！,我还要再来一串烤蜥蜴！,171,171,2,2,True
171,184,184,184,,,Me stuffed! URRRP!,Me stuffed! URRRP!,172,172,1,2,False
172,184,184,184,,,我饱了！嗝！,我饱了！嗝！,173,173,2,2,True
173,185,185,185,,,"Sorry, you can't afford it.","Sorry, you can't afford it.",174,174,1,2,False
174,185,185,185,,,抱歉，你肯定买不起。,抱歉，你肯定买不起。,175,175,2,2,True
175,186,186,186,,,"One iguana prime select choice, coming up! Anything else?","One iguana prime select choice, coming up! Anything else?",176,176,1,2,False
176,186,186,186,,,一份精选肉块来了！还要别的吗？,一份精选肉块来了！还要别的吗？,177,177,2,2,True
177,187,187,187,,,Gimme another iguana on a stick.,Gimme another iguana on a stick.,178,178,1,2,False
178,187,187,187,,,再给我一串烤蜥蜴。,再给我一串烤蜥蜴。,179,179,2,2,True
179,188,188,188,,,What can you tell me about a water chip?,What can you tell me about a water chip?,180,180,1,2,False
180,188,188,188,,,你能跟我说一些有关净水芯片的事吗？,你能跟我说一些有关净水芯片的事吗？,181,181,2,2,True
181,189,189,189,,,What can you tell me about Decker?,What can you tell me about Decker?,182,182,1,2,False
182,189,189,189,,,你能跟我说一些有关德克的情况吗？,你能跟我说一些有关德克的情况吗？,183,183,2,2,True
183,190,190,190,,,Do you know anything about the missing caravans?,Do you know anything about the missing caravans?,184,184,1,2,False
184,190,190,190,,,有关失踪的商队，你知道些什么吗？,有关失踪的商队，你知道些什么吗？,185,185,2,2,True
185,191,191,191,,,Anything interesting happening in the Hub?,Anything interesting happening in the Hub?,186,186,1,2,False
186,191,191,191,,,哈勃城发生了什么有趣的事吗？,哈勃城发生了什么有趣的事吗？,187,187,2,2,True
187,192,192,192,,,Me want another iguana!,Me want another iguana!,188,188,1,2,False
188,192,192,192,,,我还要再来一串烤蜥蜴！,我还要再来一串烤蜥蜴！,189,189,2,2,True
189,193,193,193,,,Me stuffed! URRRP!,Me stuffed! URRRP!,190,190,1,2,False
190,193,193,193,,,我饱！嗝！,我饱！嗝！,191,191,2,2,True
191,194,194,194,,,Thank you. Come again!,Thank you. Come again!,192,192,1,2,False
192,194,194,194,,,多谢光顾。下次再来！,多谢光顾。下次再来！,193,193,2,2,True
193,195,195,195,,,You must be new in town if you're asking me about the Water Merchants. Water is life. And you don't get much more powerful than life and death.,You must be new in town if you're asking me about the Water Merchants. Water is life. And you don't get much more powerful than life and death.,194,194,1,2,False
194,195,195,195,,,如果你会问我净水芯片的事，那你一定是刚到这城里。水就是命，没有什么其他的东西能大过生死了。,如果你会问我净水芯片的事，那你一定是刚到这城里。水就是命，没有什么其他的东西能大过生死了。,195,195,2,2,True
195,196,196,196,,,Gimme an iguana on a stick.,Gimme an iguana on a stick.,196,196,1,2,False
196,196,196,196,,,给我一串烤蜥蜴。,给我一串烤蜥蜴。,197,197,2,2,True
197,197,197,197,,,I think we need to talk about Doc Morbid and some of your secret ingredients.,I think we need to talk about Doc Morbid and some of your secret ingredients.,198,198,1,2,False
198,197,197,197,,,我想我们该谈一谈有关莫彼得医生和你那些秘密原料的事。,我想我们该谈一谈有关莫彼得医生和你那些秘密原料的事。,199,199,2,2,True
199,198,198,198,,,Do you know anything about the missing caravans?,Do you know anything about the missing caravans?,200,200,1,2,False
200,198,198,198,,,关于失踪的商队，你知道些什么吗？,关于失踪的商队，你知道些什么吗？,201,201,2,2,True
201,199,199,199,,,Anything interesting happening in the Hub?,Anything interesting happening in the Hub?,202,202,1,2,False
202,199,199,199,,,哈勃城发生了什么有趣的事吗？,哈勃城发生了什么有趣的事吗？,203,203,2,2,True
203,200,200,200,,,Me hungry! Grrrr!,Me hungry! Grrrr!,204,204,1,2,False
204,200,200,200,,,我饿！呃啊！,我饿！呃啊！,205,205,2,2,True
205,201,201,201,,,You greedy son of a bitch!,You greedy son of a bitch!,206,206,1,2,False
206,201,201,201,,,你这贪心鬼！,你这贪心鬼！,207,207,2,2,True
207,202,202,202,,,You greedy whore!,You greedy whore!,208,208,1,2,False
208,202,202,202,,,你这贪婪的婊子,你这贪婪的婊子,209,209,2,2,True
209,203,203,203,,,"All right, you win. Here's your money. Take it and don't come back!","All right, you win. Here's your money. Take it and don't come back!",210,210,1,2,False
210,203,203,203,,,好吧，你赢了。这是你的钱。拿去，别再回来了！,好吧，你赢了。这是你的钱。拿去，别再回来了！,211,211,2,2,True
211,204,204,204,,,"I'd change your mind if I were you, friend. People have died for less in the Hub. Now get out and don't come back!","I'd change your mind if I were you, friend. People have died for less in the Hub. Now get out and don't come back!",212,212,1,2,False
212,204,204,204,,,朋友，我是你的话就改主意。在哈勃城是很容易丧命的。别再回来了！,朋友，我是你的话就改主意。在哈勃城是很容易丧命的。别再回来了！,213,213,2,2,True
213,205,205,205,,,"Maybe I've been using some questionable portions. But it's not like I'm committing murder. Like Morbid's stuff is already dead, ain't it?","Maybe I've been using some questionable portions. But it's not like I'm committing murder. Like Morbid's stuff is already dead, ain't it?",214,214,1,2,False
214,205,205,205,,,也许我是用了一些可疑的东西。但这和我搞谋杀不一样。莫彼得的原料本来就是死的，是不是？,也许我是用了一些可疑的东西。但这和我搞谋杀不一样。莫彼得的原料本来就是死的，是不是？,215,215,2,2,True
215,206,206,206,,,"I'm sure it is, Bob. And I'm sure the police will agree.","I'm sure it is, Bob. And I'm sure the police will agree.",216,216,1,2,False
216,206,206,206,,,我想是的，鲍勃。另外我想警察也会这么认为。,我想是的，鲍勃。另外我想警察也会这么认为。,217,217,2,2,True
217,207,207,207,,,"Cannibalism is a crime against humanity, Bob. I'm going to see that you pay for your it.","Cannibalism is a crime against humanity, Bob. I'm going to see that you pay for your it.",218,218,1,2,False
218,207,207,207,,,吃人是违背人性的罪行，鲍勃。我是来惩罚你的。,吃人是违背人性的罪行，鲍勃。我是来惩罚你的。,219,219,2,2,True
219,208,208,208,,,Maybe it is. Maybe it isn't. I don't care. It's immoral. Stop it.,Maybe it is. Maybe it isn't. I don't care. It's immoral. Stop it.,220,220,1,2,False
220,208,208,208,,,也许是。也许不是。我不在乎。这是不道德的。不准再干了。,也许是。也许不是。我不在乎。这是不道德的。不准再干了。,221,221,2,2,True
221,209,209,209,,,No way! I ain't letting you screw me! Eat this!,No way! I ain't letting you screw me! Eat this!,222,222,1,2,False
222,209,209,209,,,决不！我不会让你敲诈我的！尝尝这个！,决不！我不会让你敲诈我的！尝尝这个！,223,223,2,2,True
223,210,210,210,,,"I ain't going broke because of your scruples, but you are going to die from them! Eat this!","I ain't going broke because of your scruples, but you are going to die from them! Eat this!",224,224,1,2,False
224,210,210,210,,,我才不会因为你的狗屁良心而把自己弄破产，不过你倒会送命！尝尝这个！,我才不会因为你的狗屁良心而把自己弄破产，不过你倒会送命！尝尝这个！,225,225,2,2,True
