occurrence,number,number_raw,source_number,audio,source_audio,text,source_text,source_line_start,source_line_end,number_occurrence,number_occurrence_count,effective
41,120,120,120,,,Voice override: Omicron Delta Delta. Disarm systems.,Voice override: Omicron Delta Delta. Disarm systems.,64,64,1,2,False
42,120,120,120,,,声音改变：欧米咖－德尔塔－德尔塔。系统防御解除。,声音改变：欧米咖－德尔塔－德尔塔。系统防御解除。,65,65,2,2,True
43,121,121,121,,,Voice override: Alpha Delta Delta. Disarm systems.,Voice override: Alpha Delta Delta. Disarm systems.,67,67,1,2,False
44,121,121,121,,,声音改变：阿尔法－德尔塔－德尔塔。系统防御解除。,声音改变：阿尔法－德尔塔－德尔塔。系统防御解除。,68,68,2,2,True
45,122,122,122,,,Voice override: Delta Omicron Gamma. Disarm systems.,Voice override: Delta Omicron Gamma. Disarm systems.,70,70,1,2,False
46,122,122,122,,,声音改变：德尔塔－欧米咖－伽马。系统防御解除。,声音改变：德尔塔－欧米咖－伽马。系统防御解除。,71,71,2,2,True
47,123,123,123,,,Good bye.,Good bye.,73,73,1,2,False
48,123,123,123,,,再见。,再见。,74,74,2,2,True
49,124,124,124,,,Voice override confirmed. Disarming security systems.,Voice override confirmed. Disarming security systems.,76,76,1,2,False
50,124,124,124,,,声音认证通过，解除防御系统。,声音认证通过，解除防御系统。,77,77,2,2,True
51,125,125,125,,,I have not received orders to do otherwise. Network access is# unavailable; central processor ZAX has apparently been destroyed.,"I have not received orders to do otherwise. Network access is
# unavailable; central processor ZAX has apparently been destroyed.",79,80,1,2,False
52,125,125,125,,,我无法识别认证命令以外的语言。网络访问无法进行；中央处理器ZAX显然已经被损坏。,我无法识别认证命令以外的语言。网络访问无法进行；中央处理器ZAX显然已经被损坏。,81,81,2,2,True
53,126,126,126,,,Fine. Voice override: Sigma Alpha Delta. Disarm systems.,Fine. Voice override: Sigma Alpha Delta. Disarm systems.,83,83,1,2,False
54,126,126,126,,,很好。声音改变：西格马、阿尔法、德尔塔。系统防御解除。,很好。声音改变：西格马、阿尔法、德尔塔。系统防御解除。,84,84,2,2,True
55,127,127,127,,,Good bye.,Good bye.,86,86,1,2,False
56,127,127,127,,,再见。,再见。,87,87,2,2,True
57,128,128,128,,,Security systems are currently disarmed.,Security systems are currently disarmed.,89,89,1,2,False
58,128,128,128,,,现在安全系统解除了防御。,现在安全系统解除了防御。,90,90,2,2,True
