occurrence,number,number_raw,source_number,audio,source_audio,text,source_text,source_line_start,source_line_end,number_occurrence,number_occurrence_count,effective
44,121,121,121,,,麦尔斯？我怎么找到他？他会帮我吗？,麦尔斯？我怎么找到他？他会帮我吗？,72,72,2,2,True
45,122,122,122,,,"Can you tell me more about the Boneyards, then?","Can you tell me more about the Boneyards, then?",74,74,1,2,False
46,122,122,122,,,那你再和我说说晒骨场的事情吧。,那你再和我说说晒骨场的事情吧。,75,75,2,2,True
47,123,123,123,,,Just a traveler. I've heard that one before. Nobody comes to the# Boneyard except those Hub merchants and people looking for a quick death at the# hands of the gangs. What are you really here for?,"Just a traveler. I've heard that one before. Nobody comes to the
# Boneyard except those Hub merchants and people looking for a quick death at the
# hands of the gangs. What are you really here for?",77,79,1,2,False
48,123,123,123,,,只是一个旅行者？这种话我也听过不少了。除了来混黑道想死得快的人和哈勃城的商人，没人愿意来晒骨场。你到底是来做什么的？,只是一个旅行者？这种话我也听过不少了。除了来混黑道想死得快的人和哈勃城的商人，没人愿意来晒骨场。你到底是来做什么的？,80,80,2,2,True
49,124,124,124,,,You're right. I'm looking for a water purification chip.,You're right. I'm looking for a water purification chip.,82,82,1,2,False
50,124,124,124,,,你说的不错，我是来找净水芯片的。,你说的不错，我是来找净水芯片的。,83,83,2,2,True
51,125,125,125,,,I don't need to tell you anything.,I don't need to tell you anything.,85,85,1,2,False
52,125,125,125,,,我无可奉告。,我无可奉告。,86,86,2,2,True
53,126,126,126,,,Damn straight. But that's a two-way street.,Damn straight. But that's a two-way street.,88,88,1,2,False
54,126,126,126,,,太对了，我来去这里不必你管吧。,太对了，我来去这里不必你管吧。,89,89,2,2,True
55,127,127,127,,,Maybe. You definitely aren't one of those gangland shiv-shovers. What# do you want?,"Maybe. You definitely aren't one of those gangland shiv-shovers. What
# do you want?",91,92,1,2,False
56,127,127,127,,,也许吧，你显然不是那些地痞小混混的样子，你想做什么？,也许吧，你显然不是那些地痞小混混的样子，你想做什么？,93,93,2,2,True
57,128,128,128,,,I'm looking for a water purification chip.,I'm looking for a water purification chip.,95,95,1,2,False
58,128,128,128,,,我在找净水芯片。,我在找净水芯片。,96,96,2,2,True
59,129,129,129,,,I need more information about the Boneyard.,I need more information about the Boneyard.,98,98,1,2,False
60,129,129,129,,,我还想知道些晒骨场的事情。,我还想知道些晒骨场的事情。,99,99,2,2,True
61,130,130,130,,,I need to know about the area around this city.,I need to know about the area around this city.,101,101,1,2,False
62,130,130,130,,,我想打听城里的一些地方。,我想打听城里的一些地方。,102,102,2,2,True
63,131,131,131,,,What can you tell me about the Blades?,What can you tell me about the Blades?,104,104,1,2,False
64,131,131,131,,,你能和我说说利刃帮吗？,你能和我说说利刃帮吗？,105,105,2,2,True
65,132,132,132,,,What can you tell me about the Rippers?,What can you tell me about the Rippers?,107,107,1,2,False
66,132,132,132,,,你能说说电锯党吗？,你能说说电锯党吗？,108,108,2,2,True
67,133,133,133,,,What can you tell me about the Gun Runners?,What can you tell me about the Gun Runners?,110,110,1,2,False
68,133,133,133,,,你能和我说说军火商的事情吗？,你能和我说说军火商的事情吗？,111,111,2,2,True
69,134,134,134,,,What can you tell me about the Followers?,What can you tell me about the Followers?,113,113,1,2,False
70,134,134,134,,,你能说说那些末世论者的事情吗？,你能说说那些末世论者的事情吗？,114,114,2,2,True
71,135,135,135,,,What can you tell me about Adytum?,What can you tell me about Adytum?,116,116,1,2,False
72,135,135,135,,,你能说说内城区的事情吗？,你能说说内城区的事情吗？,117,117,2,2,True
73,136,136,136,,,"Well, it was nice chatting. Gotta go.","Well, it was nice chatting. Gotta go.",119,119,1,2,False
74,136,136,136,,,和你聊的很愉快，再见。,和你聊的很愉快，再见。,120,120,2,2,True
75,137,137,137,,,"Miles lives in Adytum. He's a scientist, mostly working with chemistry.# If anyone could scrounge up a water chip or make a replacement, it would be him.","Miles lives in Adytum. He's a scientist, mostly working with chemistry.
# If anyone could scrounge up a water chip or make a replacement, it would be him.",122,123,1,2,False
76,137,137,137,,,麦尔斯住在内城区，他是个化学家。如果城里有人能制造净水芯片，那只有他了。,麦尔斯住在内城区，他是个化学家。如果城里有人能制造净水芯片，那只有他了。,124,124,2,2,True
77,138,138,138,,,Thanks very much.,Thanks very much.,126,126,1,2,False
78,138,138,138,,,太感谢了。,太感谢了。,127,127,2,2,True
79,139,139,139,,,"Adytum is my original home. A little too boring for me, though. It's a# fenced-off and self-sufficient town in the south end of the Boneyard, but not as# far as the Cathedral. We trade sometimes with the Hub.","Adytum is my original home. A little too boring for me, though. It's a
# fenced-off and self-sufficient town in the south end of the Boneyard, but not as
# far as the Cathedral. We trade sometimes with the Hub.",129,131,1,2,False
80,139,139,139,,,内城区是我的老家，虽然有点闷。但是自我隔绝，自给自足，它在晒骨场的南区，但是要在大教堂北边一点。我们也和哈勃城做些买卖。,内城区是我的老家，虽然有点闷。但是自我隔绝，自给自足，它在晒骨场的南区，但是要在大教堂北边一点。我们也和哈勃城做些买卖。,132,132,2,2,True
81,140,140,140,,,"I've dealt with them before. They're not too bad, as far as gangs go.# They have a hide-out in an old club, with some outposts. If you're careful you# might even be able to get some of them to talk.","I've dealt with them before. They're not too bad, as far as gangs go.
# They have a hide-out in an old club, with some outposts. If you're careful you
# might even be able to get some of them to talk.",134,136,1,2,False
82,140,140,140,,,我和他们打过交道。做为一个帮派，他们还不算太坏。他们的总坛在一个旧的夜总会，周围哨所不少。如果你当心点，也许还能和他们说上话。,我和他们打过交道。做为一个帮派，他们还不算太坏。他们的总坛在一个旧的夜总会，周围哨所不少。如果你当心点，也许还能和他们说上话。,137,137,2,2,True
83,141,141,141,,,"The Rippers are just plain ferocious. They're an inbred bunch that# delights in torture and murder. I stay away from them, and you should, too.# They actually put fuckin' land mines around their fortress.","The Rippers are just plain ferocious. They're an inbred bunch that
# delights in torture and murder. I stay away from them, and you should, too.
# They actually put fuckin' land mines around their fortress.",139,141,1,2,False
84,141,141,141,,,电锯党就是一群没人性的禽兽。他们天生就是一帮子杀人狂虐待狂。我尽量离他们远一点，你也最好别惹他们。他们居然还在总部周围布上了可恶的地雷。,电锯党就是一群没人性的禽兽。他们天生就是一帮子杀人狂虐待狂。我尽量离他们远一点，你也最好别惹他们。他们居然还在总部周围布上了可恶的地雷。,142,142,2,2,True
85,142,142,142,,,"The Gun Runners used to be a real gang, but they went soft. They started# setting up a deal where they trade weapons that they get from their victims or buy# from the Hub. Since nobody here is up for the trip to the Hub personally, they do# pretty good business, even though their prices are high.","The Gun Runners used to be a real gang, but they went soft. They started
# setting up a deal where they trade weapons that they get from their victims or buy
# from the Hub. Since nobody here is up for the trip to the Hub personally, they do
# pretty good business, even though their prices are high.",144,147,1,2,False
86,142,142,142,,,军火商以前也是一个黑帮，后来洗手不干了。他们用抢来的或者是从哈勃买来的枪械作买卖。这里没人愿意自己单独去哈勃城，所以他们的货很抢手，就是价格高了点。,军火商以前也是一个黑帮，后来洗手不干了。他们用抢来的或者是从哈勃买来的枪械作买卖。这里没人愿意自己单独去哈勃城，所以他们的货很抢手，就是价格高了点。,148,148,2,2,True
87,143,143,143,,,"The Followers of the Apocalypse are a group of peace-preachers who live in# a large library near the heart of the Boneyard. Why they haven't been wiped out# yet I can't say. They are lousy combatants and have no understanding of the real# world, but other than that they are polite and well-educated.","The Followers of the Apocalypse are a group of peace-preachers who live in
# a large library near the heart of the Boneyard. Why they haven't been wiped out
# yet I can't say. They are lousy combatants and have no understanding of the real
# world, but other than that they are polite and well-educated.",150,153,1,2,False
88,143,143,143,,,末世论者是一帮和平主义者，他们住在晒骨场中心区的一所大图书馆里。我也说不上为什么一直没有帮派会去铲除他们。他们是无畏的战士，对现实社会没有认同。但是除此之外，他们还算友好，比较有教养。,末世论者是一帮和平主义者，他们住在晒骨场中心区的一所大图书馆里。我也说不上为什么一直没有帮派会去铲除他们。他们是无畏的战士，对现实社会没有认同。但是除此之外，他们还算友好，比较有教养。,154,154,2,2,True
89,144,144,144,,,"The Boneyard is a pretty hostile place. I've never had the opportunity to# leave, though I suppose I'd take it. Let's see . . . just south of here you have# the Cathedral. There's some sort of cult there, but I stay away from them.# Something sinister is going on there. Also, I've heard about the trading center# called the Hub, and caravans occasionally show up, but I've never been there.","The Boneyard is a pretty hostile place. I've never had the opportunity to
# leave, though I suppose I'd take it. Let's see . . . just south of here you have
# the Cathedral. There's some sort of cult there, but I stay away from them.
# Something sinister is going on there. Also, I've heard about the trading center
# called the Hub, and caravans occasionally show up, but I've never been there.",156,160,1,2,False
90,144,144,144,,,晒骨场是一个充满敌意的地方。我一直没有机会离开这里，大概以后会有机会吧。嗯……再往南走就是大教堂了。那里有一群教众总在祭拜什么，我宁可离他们远一点。而且我觉得那里不干净，不吉利。我还知道贸易中心哈勃城，经常有那里的商队来这里，但我从来没去过哈勃城。,晒骨场是一个充满敌意的地方。我一直没有机会离开这里，大概以后会有机会吧。嗯……再往南走就是大教堂了。那里有一群教众总在祭拜什么，我宁可离他们远一点。而且我觉得那里不干净，不吉利。我还知道贸易中心哈勃城，经常有那里的商队来这里，但我从来没去过哈勃城。,161,161,2,2,True
91,145,145,145,,,"I don't plan to stay in this place too much longer, myself.","I don't plan to stay in this place too much longer, myself.",163,163,1,2,False
92,145,145,145,,,我也不打算一个人在这个城市长呆。,我也不打算一个人在这个城市长呆。,164,164,2,2,True
93,146,146,146,,,Thanks for the information.,Thanks for the information.,166,166,1,2,False
94,146,146,146,,,谢谢你的信息。,谢谢你的信息。,167,167,2,2,True
95,147,147,147,,,Can you tell me some more?,Can you tell me some more?,169,169,1,2,False
96,147,147,147,,,你还知道些什么？,你还知道些什么？,170,170,2,2,True
97,148,148,148,,,"No kidding. If you're looking for another hand, I'll sign on. Better than# spending the rest of my existence in this hellhole, right?","No kidding. If you're looking for another hand, I'll sign on. Better than
# spending the rest of my existence in this hellhole, right?",172,173,1,2,False
98,148,148,148,,,说实话，如果你需要一个帮手，我怎么样？至少我不用在这里继续鬼混下去了，如何？,说实话，如果你需要一个帮手，我怎么样？至少我不用在这里继续鬼混下去了，如何？,174,174,2,2,True
99,149,149,149,,,"You're a welcome addition, but the desert's not much more fun.","You're a welcome addition, but the desert's not much more fun.",176,176,1,2,False
100,149,149,149,,,我很欢迎你，但是荒漠里可没有什么好玩的。,我很欢迎你，但是荒漠里可没有什么好玩的。,177,177,2,2,True
101,150,150,150,,,Don't worry about it. Thanks anyhow.,Don't worry about it. Thanks anyhow.,179,179,1,2,False
102,150,150,150,,,你不用操这个心了，多谢。,你不用操这个心了，多谢。,180,180,2,2,True
103,151,151,151,,,Can I ask some more questions first?,Can I ask some more questions first?,182,182,1,2,False
104,151,151,151,,,那我能先问几个问题吗？,那我能先问几个问题吗？,183,183,2,2,True
105,152,152,152,,,"This area's overrun with the three gangs - the Blades, Rippers, and Gun# Runners - as well as serving as home for the Followers and for my own home,# Adytum.","This area's overrun with the three gangs - the Blades, Rippers, and Gun
# Runners - as well as serving as home for the Followers and for my own home,
# Adytum.",185,187,1,2,False
106,152,152,152,,,这个地区有三大帮派－－利刃帮，电锯党和军火商－－还有末世论者以及我的老家内城区。,这个地区有三大帮派－－利刃帮，电锯党和军火商－－还有末世论者以及我的老家内城区。,188,188,2,2,True
107,153,153,153,,,"All right, looks like we've got a little ass-kicking to do!","All right, looks like we've got a little ass-kicking to do!",190,190,1,2,False
108,153,153,153,,,很好，似乎有不少烂人可以消遣呢。,很好，似乎有不少烂人可以消遣呢。,191,191,2,2,True
109,154,154,154,,,"Look, 90% of the people in this city fall into one or more of three# categories - rapists, murderers, or thieves. I'm a thief and you actually seem# polite, so that makes me wonder, okay? Call it a survival instinct.","Look, 90% of the people in this city fall into one or more of three
# categories - rapists, murderers, or thieves. I'm a thief and you actually seem
# polite, so that makes me wonder, okay? Call it a survival instinct.",193,195,1,2,False
110,154,154,154,,,要知道，城里百分之九十的人都逃不了这三种：色情狂、杀人犯和小偷，有些人还是不止一样。我是个小偷，你还算比较客气，所以我才会有些想法，明白？这叫做生存直觉。,要知道，城里百分之九十的人都逃不了这三种：色情狂、杀人犯和小偷，有些人还是不止一样。我是个小偷，你还算比较客气，所以我才会有些想法，明白？这叫做生存直觉。,196,196,2,2,True
111,155,155,155,,,Sorry to step on your feet then. I guess I'll just go the hell away.,Sorry to step on your feet then. I guess I'll just go the hell away.,198,198,1,2,False
112,155,155,155,,,抱歉打扰你了，我要走了。,抱歉打扰你了，我要走了。,199,199,2,2,True
113,156,156,156,,,"Well, can I at least ask a few questions?","Well, can I at least ask a few questions?",201,201,1,2,False
114,156,156,156,,,那我还能再问几个小小的问题吗？,那我还能再问几个小小的问题吗？,202,202,2,2,True
115,157,157,157,,,"I'm not from around here, so I don't think I count.","I'm not from around here, so I don't think I count.",204,204,1,2,False
116,157,157,157,,,我不是这里的人，所以我不算。,我不是这里的人，所以我不算。,205,205,2,2,True
117,158,158,158,,,"Okay, but make it quick.","Okay, but make it quick.",207,207,1,2,False
118,158,158,158,,,好吧，那快点说。,好吧，那快点说。,208,208,2,2,True
119,159,159,159,,,Huh. Guess I can't argue with that logic. So waddya want?,Huh. Guess I can't argue with that logic. So waddya want?,210,210,1,2,False
120,159,159,159,,,呵，我不知道怎么和你辩，你想做什么？,呵，我不知道怎么和你辩，你想做什么？,211,211,2,2,True
121,160,160,160,,,Can I ask you some questions?,Can I ask you some questions?,213,213,1,2,False
122,160,160,160,,,我能问几个问题吗？,我能问几个问题吗？,214,214,2,2,True
123,161,161,161,,,I'm looking for a water purification chip. Can you help?,I'm looking for a water purification chip. Can you help?,216,216,1,2,False
124,161,161,161,,,我在找净水芯片，你能帮我吗？,我在找净水芯片，你能帮我吗？,217,217,2,2,True
125,162,162,162,,,"Thanks anyhow, but I'll be going now.","Thanks anyhow, but I'll be going now.",219,219,1,2,False
126,162,162,162,,,谢谢你了。我走了。,谢谢你了。我走了。,220,220,2,2,True
127,163,163,163,,,What's up?,What's up?,222,222,1,2,False
128,163,163,163,,,什么事？,什么事？,223,223,2,2,True
129,164,164,164,,,Can you give this lock a try?,Can you give this lock a try?,225,225,1,2,False
130,164,164,164,,,你能解开这个锁吗？,你能解开这个锁吗？,226,226,2,2,True
131,165,165,165,,,Can you take a look at this trap?,Can you take a look at this trap?,228,228,1,2,False
132,165,165,165,,,你能看看这个陷阱吗？,你能看看这个陷阱吗？,229,229,2,2,True
133,166,166,166,,,Any advice?,Any advice?,231,231,1,2,False
134,166,166,166,,,有什么建议吗？,有什么建议吗？,232,232,2,2,True
135,167,167,167,,,Thanks for your help. You can go now.,Thanks for your help. You can go now.,234,234,1,2,False
136,167,167,167,,,谢谢你的帮助，我走了。,谢谢你的帮助，我走了。,235,235,2,2,True
137,168,168,168,,,Nothing yet. But stay tuned.,Nothing yet. But stay tuned.,237,237,1,2,False
138,168,168,168,,,没事，小心点。,没事，小心点。,238,238,2,2,True
139,169,169,169,,,You again? What're you back for now?,You again? What're you back for now?,240,240,1,2,False
140,169,169,169,,,又是你？你还要做什么？,又是你？你还要做什么？,241,241,2,2,True
141,170,170,170,,,Just wanted to stop and say hello.,Just wanted to stop and say hello.,243,243,1,2,False
142,170,170,170,,,只是过来问候你一声。,只是过来问候你一声。,244,244,2,2,True
143,171,171,171,,,I have a few more questions if you can spare some time.,I have a few more questions if you can spare some time.,246,246,1,2,False
144,171,171,171,,,如果你有时间的话，我还有几个问题。,如果你有时间的话，我还有几个问题。,247,247,2,2,True
145,172,172,172,,,It's unlocked.,It's unlocked.,249,249,1,2,False
146,172,172,172,,,锁开了。,锁开了。,250,250,2,2,True
147,173,173,173,,,There's something funny about that bookcase on the east wall. Looks like# it's hiding something.,"There's something funny about that bookcase on the east wall. Looks like
# it's hiding something.",252,253,1,2,False
148,173,173,173,,,东墙的书橱有点怪，好像里面藏着什么。,东墙的书橱有点怪，好像里面藏着什么。,254,254,2,2,True
149,174,174,174,,,Put your weapons away.,Put your weapons away.,256,256,1,2,False
150,174,174,174,,,把你的武器收起来。,把你的武器收起来。,257,257,2,2,True
151,175,175,175,,,I hate dogs.,I hate dogs.,259,259,1,2,False
152,175,175,175,,,我讨厌狗。,我讨厌狗。,260,260,2,2,True
153,176,176,176,,,That food smells good.,That food smells good.,262,262,1,2,False
154,176,176,176,,,这个食物闻起来不错。,这个食物闻起来不错。,263,263,2,2,True
155,177,177,177,,,What kinds of combat skills do you have?,What kinds of combat skills do you have?,265,265,1,2,False
156,177,177,177,,,你会什么战斗技能？,你会什么战斗技能？,266,266,2,2,True
157,178,178,178,,,"I learned how to be a scrapper from my time in the Boneyard. I'm good with# knives and submachine guns. My favorite is throwing knives, of course.","I learned how to be a scrapper from my time in the Boneyard. I'm good with
# knives and submachine guns. My favorite is throwing knives, of course.",268,269,1,2,False
158,178,178,178,,,我在晒骨场混的时候学会了打拳，我还会用刀和微冲。我最在行的是飞刀。,我在晒骨场混的时候学会了打拳，我还会用刀和微冲。我最在行的是飞刀。,270,270,2,2,True
159,179,179,179,,,"All right, although I don't feel right without a good knife.","All right, although I don't feel right without a good knife.",272,272,1,2,False
160,179,179,179,,,好吧，尽管我没了好刀浑身不自在。,好吧，尽管我没了好刀浑身不自在。,273,273,2,2,True
161,180,180,180,,,"You gain 200 experience points for picking up Katja, the Boneyard scav.","You gain 200 experience points for picking up Katja, the Boneyard scav.",275,275,1,2,False
162,180,180,180,,,你让晒骨场的盗贼卡佳加入了你的队伍，获得了200点经验值。,你让晒骨场的盗贼卡佳加入了你的队伍，获得了200点经验值。,276,276,2,2,True
163,181,181,181,,,What do you want now?,What do you want now?,278,278,1,2,False
164,181,181,181,,,你想做什么？,你想做什么？,279,279,2,2,True
165,182,182,182,,,I changed my mind. I'd still like your help.,I changed my mind. I'd still like your help.,281,281,1,2,False
166,182,182,182,,,我改主意了，我需要你的帮忙。,我改主意了，我需要你的帮忙。,282,282,2,2,True
167,183,183,183,,,Nothing. Never mind.,Nothing. Never mind.,284,284,1,2,False
168,183,183,183,,,没事。,没事。,285,285,2,2,True
169,184,184,184,,,I'm really starting to hate this place.,I'm really starting to hate this place.,287,287,1,2,False
170,184,184,184,,,我真的开始讨厌这个地方了。,我真的开始讨厌这个地方了。,288,288,2,2,True
171,185,185,185,,,Wow. I wish I had a hot dog and a really long stick.,Wow. I wish I had a hot dog and a really long stick.,290,290,1,2,False
172,185,185,185,,,哇，我希望我有个热狗，再加一个很长的棒子。,哇，我希望我有个热狗，再加一个很长的棒子。,291,291,2,2,True
173,186,186,186,,,"Oh, ugh. I think I'm gonna be sick.","Oh, ugh. I think I'm gonna be sick.",293,293,1,2,False
174,186,186,186,,,哦，我要恶心坏了。,哦，我要恶心坏了。,294,294,2,2,True
175,187,187,187,,,"Hey, that wall with the tear in the plaster looks like it could move.","Hey, that wall with the tear in the plaster looks like it could move.",296,296,1,2,False
176,187,187,187,,,嘿，那面墙上的灰泥有缝，似乎能活动呢。,嘿，那面墙上的灰泥有缝，似乎能活动呢。,297,297,2,2,True
177,188,188,188,,,Watch out for Deathclaws!,Watch out for Deathclaws!,299,299,1,2,False
178,188,188,188,,,小心死亡爪。,小心死亡爪。,300,300,2,2,True
179,189,189,189,,,Hubba hubba!,Hubba hubba!,302,302,1,2,False
180,189,189,189,,,对呀对呀。,对呀对呀。,303,303,2,2,True
181,190,190,190,,,Leave!,Leave!,305,305,1,2,False
182,190,190,190,,,走开！,走开！,306,306,2,2,True
183,191,191,191,,,I'm sorry but I just don't understand you.  Good bye.,I'm sorry but I just don't understand you.  Good bye.,308,308,1,2,False
184,191,191,191,,,抱歉，我不明白你的意思，再见。,抱歉，我不明白你的意思，再见。,309,309,2,2,True
185,980,980,980,,,I don't know anything about that.,I don't know anything about that.,316,316,1,2,False
186,980,980,980,,,我什么也不知道。,我什么也不知道。,317,317,2,2,True
187,981,981,981,,,I can't really say I have heard of that.,I can't really say I have heard of that.,319,319,1,2,False
188,981,981,981,,,我好像没听说过。,我好像没听说过。,320,320,2,2,True
189,982,982,982,,,"No, I have not heard of that.","No, I have not heard of that.",322,322,1,2,False
190,982,982,982,,,没听说过。,没听说过。,323,323,2,2,True
191,1099,1099,1099,,,?,?,326,326,1,1,True
192,1199,1199,1199,,,我可以告诉你：Water-水、War-大战、Shady-沙荫镇、Junktown-迦克镇、Hub-哈勃、Raiders-歹徒、Caravans-商队、Chip-芯片、Sands-沙荫镇、Followers-末世论者、Cathedral-大教堂、Garl-伽尔、Master-主教、Unity-“同一”、Set-赛特、Watershed-水处理房、Necropolis-大墓地城、hall-亡者大厅、Library-图书馆、Overseer-所长、Medic-医生、Healing-治疗、Vault-避难所、Vault13-十三号避难所、Killian-基利安、Gizmo-吉斯莫、boneyard-晒骨场、Casino-赌场、Store-店铺、Deathclaw-死亡爪、Exodus-大迁徙、Initiates-新兵、Paladins-游侠、Scribes-研究员、Children-大教堂教徒、Brotherhood-兄弟会、Vats-病毒槽、Military-军事基地、Base-军事基地、Apocalypse-末世论、Mutants-变种人、Morpheus-墨菲斯、Khans-可汗帮、Tandi-坦蒂、Alya-艾丽娅、Diana-戴安娜、Gwen-格温、Petrox-派特拉克斯、Tolya-托利亚、Booze-酒、Drugs-毒品、Seth-赛思、Aradesh-亚拉德什、Razlo-拉斯洛、Zimmerman-齐默曼、Regulators-管理者、Scavs-拾荒者、Blades-利刃帮、Nicole-妮可尔、Lieutenant-主教副官、Psychics-心理、Experiments-试验、Police-警察、Merchants-商人。,我可以告诉你：Water-水、War-大战、Shady-沙荫镇、Junktown-迦克镇、Hub-哈勃、Raiders-歹徒、Caravans-商队、Chip-芯片、Sands-沙荫镇、Followers-末世论者、Cathedral-大教堂、Garl-伽尔、Master-主教、Unity-“同一”、Set-赛特、Watershed-水处理房、Necropolis-大墓地城、hall-亡者大厅、Library-图书馆、Overseer-所长、Medic-医生、Healing-治疗、Vault-避难所、Vault13-十三号避难所、Killian-基利安、Gizmo-吉斯莫、boneyard-晒骨场、Casino-赌场、Store-店铺、Deathclaw-死亡爪、Exodus-大迁徙、Initiates-新兵、Paladins-游侠、Scribes-研究员、Children-大教堂教徒、Brotherhood-兄弟会、Vats-病毒槽、Military-军事基地、Base-军事基地、Apocalypse-末世论、Mutants-变种人、Morpheus-墨菲斯、Khans-可汗帮、Tandi-坦蒂、Alya-艾丽娅、Diana-戴安娜、Gwen-格温、Petrox-派特拉克斯、Tolya-托利亚、Booze-酒、Drugs-毒品、Seth-赛思、Aradesh-亚拉德什、Razlo-拉斯洛、Zimmerman-齐默曼、Regulators-管理者、Scavs-拾荒者、Blades-利刃帮、Nicole-妮可尔、Lieutenant-主教副官、Psychics-心理、Experiments-试验、Police-警察、Merchants-商人。,327,327,1,1,True
193,1000,1000,1000,,,Water,Water,330,330,1,1,True
194,1001,1001,1001,,,Boneyard,Boneyard,331,331,1,1,True
195,1002,1002,1002,,,War,War,332,332,1,1,True
196,1003,1003,1003,,,Adytum,Adytum,333,333,1,1,True
197,1004,1004,1004,,,Followers,Followers,334,334,1,1,True
