occurrence,number,number_raw,source_number,audio,source_audio,text,source_text,source_line_start,source_line_end,number_occurrence,number_occurrence_count,effective
51,124,124,124,,,Then do it elsewhere.,Then do it elsewhere.,76,76,1,2,False
52,124,124,124,,,那就到随便什么其他地方去。,那就到随便什么其他地方去。,77,77,2,2,True
53,125,125,125,,,Nah. I ain't seen her. Why are you asking?,Nah. I ain't seen her. Why are you asking?,79,79,1,2,False
54,125,125,125,,,没。我没有见过她。为什么问起这个来？,没。我没有见过她。为什么问起这个来？,80,80,2,2,True
55,126,126,126,,,Nothing. Just looking for a friend of mine.,Nothing. Just looking for a friend of mine.,82,82,1,2,False
56,126,126,126,,,没什么。只是找我的一位朋友。,没什么。只是找我的一位朋友。,83,83,2,2,True
57,127,127,127,,,"There is a bounty on her head. If I can kill her, I can get some good cash.","There is a bounty on her head. If I can kill her, I can get some good cash.",85,85,1,2,False
58,127,127,127,,,有人在悬赏她的脑袋。如果我能杀了她的话，能搞好一笔钱呢。,有人在悬赏她的脑袋。如果我能杀了她的话，能搞好一笔钱呢。,86,86,2,2,True
59,128,128,128,,,You're lying. Where is she?,You're lying. Where is she?,88,88,1,2,False
60,128,128,128,,,你在撒谎。她在哪里？,你在撒谎。她在哪里？,89,89,2,2,True
61,129,129,129,,,"Ah, OK.","Ah, OK.",91,91,1,2,False
62,129,129,129,,,哦，好吧。,哦，好吧。,92,92,2,2,True
63,130,130,130,,,Really? What does she look like?,Really? What does she look like?,94,94,1,2,False
64,130,130,130,,,真的？她长得什么样子？,真的？她长得什么样子？,95,95,2,2,True
65,131,131,131,,,About 6 feet tall. Blonde. She's from Shady Sands.,About 6 feet tall. Blonde. She's from Shady Sands.,97,97,1,2,False
66,131,131,131,,,大约六英尺高。金发碧眼。她从沙荫镇来。,大约六英尺高。金发碧眼。她从沙荫镇来。,98,98,2,2,True
67,132,132,132,,,"Yeah, she's here. She's in the big house. You know, if we tell Garl, then he would want a piece of the bounty. You might want to think about that.","Yeah, she's here. She's in the big house. You know, if we tell Garl, then he would want a piece of the bounty. You might want to think about that.",100,100,1,2,False
68,132,132,132,,,是的，她在这儿。她在大房子里。你看，如果我们告诉伽尔，那他就会分走一部分赏金。或许你应该考虑考虑这个。,是的，她在这儿。她在大房子里。你看，如果我们告诉伽尔，那他就会分走一部分赏金。或许你应该考虑考虑这个。,101,101,2,2,True
69,133,133,133,,,"You don't sound like you mean it. I think that you are up to something. And if you are telling the truth, then I'll bag the reward for myself.","You don't sound like you mean it. I think that you are up to something. And if you are telling the truth, then I'll bag the reward for myself.",103,103,1,2,False
70,133,133,133,,,你的声音听起来不太确定。我想你牵扯着什么。如果你说的是实话，那么我就要独吞赏金了。,你的声音听起来不太确定。我想你牵扯着什么。如果你说的是实话，那么我就要独吞赏金了。,104,104,2,2,True
71,134,134,134,,,I . . . I can't say any more or Garl will kill me.,I . . . I can't say any more or Garl will kill me.,106,106,1,2,False
72,134,134,134,,,我……我不能再说了，否则伽尔会杀了我的。,我……我不能再说了，否则伽尔会杀了我的。,107,107,2,2,True
73,135,135,135,,,Bite me!,Bite me!,109,109,1,2,False
74,135,135,135,,,滚一边去！,滚一边去！,110,110,2,2,True
75,136,136,136,,,I don't like your looks. You'd better get away from me.,I don't like your looks. You'd better get away from me.,112,112,1,2,False
76,136,136,136,,,我不喜欢你的样子。你最好从我面前滚开。,我不喜欢你的样子。你最好从我面前滚开。,113,113,2,2,True
77,137,137,137,,,What? Go away!,What? Go away!,115,115,1,2,False
78,137,137,137,,,什么？滚开！,什么？滚开！,116,116,2,2,True
