occurrence,number,number_raw,source_number,audio,source_audio,text,source_text,source_line_start,source_line_end,number_occurrence,number_occurrence_count,effective
144,171,171,171,,,别担心，我会的。,别担心，我会的。,215,215,2,2,True
145,172,172,172,,,"I didn't think you would succeed, but you did a good job. Thank you for saving us all.","I didn't think you would succeed, but you did a good job. Thank you for saving us all.",217,217,1,2,False
146,172,172,172,,,我原先不认为你会成功，但你确实干的不错。谢谢你救了我们所有人。,我原先不认为你会成功，但你确实干的不错。谢谢你救了我们所有人。,218,218,2,2,True
147,173,173,173,,,You gain 750 experience points for peacefully calming the Vault's revolutionary faction.,You gain 750 experience points for peacefully calming the Vault's revolutionary faction.,220,220,1,2,False
148,173,173,173,,,由于和平说服了避难所的革命派系，你获得了750经验值。,由于和平说服了避难所的革命派系，你获得了750经验值。,221,221,2,2,True
149,174,174,174,,,Traitor! Why did you ever come back here? Now everybody will die!,Traitor! Why did you ever come back here? Now everybody will die!,223,223,1,2,False
150,174,174,174,,,叛徒！你怎么还有脸回到这里！现在所有人都要死了！,叛徒！你怎么还有脸回到这里！现在所有人都要死了！,224,224,2,2,True
151,175,175,175,,,We've been over this before. Leave us alone.,We've been over this before. Leave us alone.,226,226,1,2,False
152,175,175,175,,,我们以前遇到过这样的情况。让我们自己解决吧。,我们以前遇到过这样的情况。让我们自己解决吧。,227,227,2,2,True
153,1099,1099,1099,,,?,?,229,229,1,1,True
154,1199,1199,1199,,,我可以告诉你：Chip-芯片、Vault-避难所、War-大战、Outside-外面的世界、Overseer-所长、Water-水、Waterchip-净水芯片。,我可以告诉你：Chip-芯片、Vault-避难所、War-大战、Outside-外面的世界、Overseer-所长、Water-水、Waterchip-净水芯片。,230,230,1,1,True
155,1000,1000,1000,,,Chip,Chip,234,234,1,1,True
156,1001,1001,1001,,,Vault,Vault,235,235,1,1,True
157,1002,1002,1002,,,War,War,236,236,1,1,True
158,1003,1003,1003,,,Outside,Outside,237,237,1,1,True
159,1004,1004,1004,,,Overseer,Overseer,238,238,1,1,True
160,1005,1005,1005,,,Water,Water,239,239,1,1,True
161,1006,1006,1006,,,Waterchip,Waterchip,240,240,1,1,True
162,1100,1100,1100,,,"Without it, we won't have drinking water. We need to end our dependency upon such equipment and become self-sufficient instead.","Without it, we won't have drinking water. We need to end our dependency upon such equipment and become self-sufficient instead.",242,242,1,2,False
163,1100,1100,1100,,,没有它，我们就没有饮用水了。我们需要摆脱对这类装备的依赖性，取而代之以自给自足。,没有它，我们就没有饮用水了。我们需要摆脱对这类装备的依赖性，取而代之以自给自足。,243,243,2,2,True
164,1101,1101,1101,,,"The Vault has been home for a long time, but it's time for us to make our way outside now.","The Vault has been home for a long time, but it's time for us to make our way outside now.",245,245,1,2,False
165,1101,1101,1101,,,避难所在很长一段时间内是我们的家，但现在是外出找寻自己道路的时候了。,避难所在很长一段时间内是我们的家，但现在是外出找寻自己道路的时候了。,246,246,2,2,True
166,1102,1102,1102,,,"I think that we have learned our lesson. It's time to build a new world, not worry about the old one.","I think that we have learned our lesson. It's time to build a new world, not worry about the old one.",248,248,1,2,False
167,1102,1102,1102,,,我想我们已经学到教训了。是时候建造一个新世界了，而不是担心旧的那个。,我想我们已经学到教训了。是时候建造一个新世界了，而不是担心旧的那个。,249,249,2,2,True
168,1103,1103,1103,,,"Outside is where we should be! It's the great adventure, to start anew and to live by our own skills and wits!","Outside is where we should be! It's the great adventure, to start anew and to live by our own skills and wits!",251,251,1,2,False
169,1103,1103,1103,,,外面才是我们应该待的地方！那是伟大的冒险，全新的开始，以我们自己的智慧和能力活下去！,外面才是我们应该待的地方！那是伟大的冒险，全新的开始，以我们自己的智慧和能力活下去！,252,252,2,2,True
170,1104,1104,1104,,,He's lost in the past. He won't accept that it's time for us to make our own future.,He's lost in the past. He won't accept that it's time for us to make our own future.,254,254,1,2,False
171,1104,1104,1104,,,他已经迷失在过去之中。他不会接受现在是我们自己开创未来之时的说法。,他已经迷失在过去之中。他不会接受现在是我们自己开创未来之时的说法。,255,255,2,2,True
172,1105,1105,1105,,,"Without it, we won't have drinking water. We need to end our dependency upon such equipment and become self-sufficient instead.","Without it, we won't have drinking water. We need to end our dependency upon such equipment and become self-sufficient instead.",257,257,1,2,False
173,1105,1105,1105,,,没有它，我们就没有饮用水了。我们需要摆脱对这类装备的依赖性，取而代之以自给自足。,没有它，我们就没有饮用水了。我们需要摆脱对这类装备的依赖性，取而代之以自给自足。,258,258,2,2,True
174,1106,1106,1106,,,"Without it, we won't have drinking water. We need to end our dependency upon such equipment and become self-sufficient instead.","Without it, we won't have drinking water. We need to end our dependency upon such equipment and become self-sufficient instead.",260,260,1,2,False
175,1106,1106,1106,,,没有它，我们就没有饮用水了。我们需要摆脱对这类装备的依赖性，取而代之以自给自足。,没有它，我们就没有饮用水了。我们需要摆脱对这类装备的依赖性，取而代之以自给自足。,261,261,2,2,True
