occurrence,number,number_raw,source_number,audio,source_audio,text,source_text,source_line_start,source_line_end,number_occurrence,number_occurrence_count,effective
34,131,131,131,,,什么？你觉得我会对他滥杀无辜睁一只眼闭一只眼？我得对整个城市负责，你不可能理解的。,什么？你觉得我会对他滥杀无辜睁一只眼闭一只眼？我得对整个城市负责，你不可能理解的。,35,35,1,1,True
35,132,132,132,,,没错。现在该你了。,没错。现在该你了。,36,36,1,1,True
36,133,133,133,,,你竟敢污辱我！,你竟敢污辱我！,37,37,1,1,True
37,134,134,134,,,我可不管你怎么想的。,我可不管你怎么想的。,38,38,1,1,True
38,135,135,135,,,算了，他什么都没干。,算了，他什么都没干。,39,39,1,1,True
39,136,136,136,,,我们在马耳他猎鹰酒吧，一个人来人往的地方。,我们在马耳他猎鹰酒吧，一个人来人往的地方。,40,40,1,1,True
40,137,137,137,,,我很遗憾。多年来德克一直挑拨我们互相争斗。我在不相信任何人了。不过我还是想请你帮忙。这并不容易，不过我可以给你1000的报酬。先付200，余下的事成之后结清。,我很遗憾。多年来德克一直挑拨我们互相争斗。我在不相信任何人了。不过我还是想请你帮忙。这并不容易，不过我可以给你1000的报酬。先付200，余下的事成之后结清。,41,41,1,1,True
41,138,138,138,,,我一眼就知道你不是什么善类！你很幸运，我现在没什么证据，可别让我抓到什么把柄。,我一眼就知道你不是什么善类！你很幸运，我现在没什么证据，可别让我抓到什么把柄。,42,42,1,1,True
42,139,139,139,,,可真奇怪。我从来没有听说德克离开过他的办公室。他可能现在胆儿肥了。妈的，谋杀……靠！我也能抓他了！如果你愿意施加援手的话，我可以给你1000的报酬。先付200，余下的事成之后结清。怎么样？,可真奇怪。我从来没有听说德克离开过他的办公室。他可能现在胆儿肥了。妈的，谋杀……靠！我也能抓他了！如果你愿意施加援手的话，我可以给你1000的报酬。先付200，余下的事成之后结清。怎么样？,43,43,1,1,True
43,140,140,140,,,这是我听过得最扯淡荒唐的事情。德克从来不离开他的办公室。我就知道你不是什么善类！你很幸运，我现在没什么证据，可别让我抓到什么把柄。,这是我听过得最扯淡荒唐的事情。德克从来不离开他的办公室。我就知道你不是什么善类！你很幸运，我现在没什么证据，可别让我抓到什么把柄。,44,44,1,1,True
44,141,141,141,,,好的，我们走哦……,好的，我们走哦……,45,45,1,1,True
45,142,142,142,,,这么说，你是回来自首？真令人感动啊。,这么说，你是回来自首？真令人感动啊。,46,46,1,1,True
46,143,143,143,,,是的，我很抱歉。,是的，我很抱歉。,47,47,1,1,True
47,144,144,144,,,自首？笑死人了。,自首？笑死人了。,48,48,1,1,True
48,145,145,145,,,抓住他！,抓住他！,49,49,1,1,True
49,146,146,146,,,抓住她！,抓住她！,50,50,1,1,True
50,147,147,147,,,好吧，你该去蹲班房了。,好吧，你该去蹲班房了。,51,51,1,1,True
51,148,148,148,,,老实呆着，你现在哪儿也不能去。,老实呆着，你现在哪儿也不能去。,52,52,1,1,True
52,149,149,149,,,逃犯！抓住他！,逃犯！抓住他！,53,53,1,1,True
53,150,150,150,,,逃犯！抓住她！,逃犯！抓住她！,54,54,1,1,True
54,151,151,151,,,准备好了？,准备好了？,55,55,1,1,True
55,152,152,152,,,是的。,是的。,56,56,1,1,True
56,153,153,153,,,没有。,没有。,57,57,1,1,True
57,154,154,154,,,唔。,唔。,58,58,1,1,True
58,155,155,155,,,我真不敢相信。没想到我能看到这一天。,我真不敢相信。没想到我能看到这一天。,59,59,1,1,True
59,156,156,156,,,改注意了吗？我们还能让你去除掉我们说过的那个弊病。,改注意了吗？我们还能让你去除掉我们说过的那个弊病。,60,60,1,1,True
60,157,157,157,,,我要走了。,我要走了。,61,61,1,1,True
61,158,158,158,,,没有，抱歉。,没有，抱歉。,62,62,1,1,True
62,159,159,159,,,啊？,啊？,63,63,1,1,True
63,160,160,160,,,我们会看着你的。,我们会看着你的。,64,64,1,1,True
64,161,161,161,,,我要报告一件罪行。,我要报告一件罪行。,65,65,1,1,True
65,162,162,162,,,干得不错。,干得不错。,66,66,1,1,True
66,163,163,163,,,路过。再见。,路过。再见。,67,67,1,1,True
67,164,164,164,,,唔唔。,唔唔。,68,68,1,1,True
68,165,165,165,,,你好，先生。又见到你了，今天需要点儿什么？,你好，先生。又见到你了，今天需要点儿什么？,69,69,1,1,True
69,166,166,166,,,你好，女士。又见到你了，今天需要点儿什么？,你好，女士。又见到你了，今天需要点儿什么？,70,70,1,1,True
70,167,167,167,,,你好，有什么需要效劳的？,你好，有什么需要效劳的？,71,71,1,1,True
71,168,168,168,,,怎么了？,怎么了？,72,72,1,1,True
72,169,169,169,,,就是睡过头了嘛。,就是睡过头了嘛。,73,73,1,1,True
