occurrence,number,number_raw,source_number,audio,source_audio,text,source_text,source_line_start,source_line_end,number_occurrence,number_occurrence_count,effective
57,128,128,128,,,"If your intelligence were greater, I would try to# explain the benefits of peace.","If your intelligence were greater, I would try to
# explain the benefits of peace.",61,62,1,2,False
58,128,128,128,,,如果你的智商够高，我会试试解释和平的好处。,如果你的智商够高，我会试试解释和平的好处。,63,63,2,2,True
59,129,129,129,,,"If you're here to do that, then you'll need to try and find# Razor. She'll let you know what we think of that.","If you're here to do that, then you'll need to try and find
# Razor. She'll let you know what we think of that.",64,65,1,2,False
60,129,129,129,,,如果你在这做那个，你应该去找找剃刀。她会让你知道我们怎么想那个的。,如果你在这做那个，你应该去找找剃刀。她会让你知道我们怎么想那个的。,66,66,2,2,True
61,130,130,130,,,"Uh, thanks. I think.","Uh, thanks. I think.",67,67,1,2,False
62,130,130,130,,,啊，多谢。,啊，多谢。,68,68,2,2,True
63,131,131,131,,,Okay. Good bye.,Okay. Good bye.,69,69,1,2,False
64,131,131,131,,,好。再见。,好。再见。,70,70,2,2,True
65,132,132,132,,,"Mock me, will you? I guess I should expect as much from a# child. Oh, by the way. Here!","Mock me, will you? I guess I should expect as much from a
# child. Oh, by the way. Here!",71,72,1,2,False
66,132,132,132,,,骗我，是不是？我是小孩子？？！！哦，对了，看招！,骗我，是不是？我是小孩子？？！！哦，对了，看招！,73,73,2,2,True
67,133,133,133,,,"Fancy talk will only get you so far. Here, it will get# you about six feet under.","Fancy talk will only get you so far. Here, it will get
# you about six feet under.",74,75,1,2,False
68,133,133,133,,,愉快的谈天就到这了。现在，埋了你的时间到了。,愉快的谈天就到这了。现在，埋了你的时间到了。,76,76,2,2,True
69,134,134,134,,,"If you are up to nothing, then we will put you up to# something. I think 'target' makes a good something.","If you are up to nothing, then we will put you up to
# something. I think 'target' makes a good something.",77,78,1,2,False
70,134,134,134,,,如果你什么也不在乎，我们会让你在乎的。我想“靶子”会是个不错的东西。,如果你什么也不在乎，我们会让你在乎的。我想“靶子”会是个不错的东西。,79,79,2,2,True
71,135,135,135,,,"You looked. Now, what do you want? Think quick. It may mean# the difference between walking out of here and becoming# a permanent resident.","You looked. Now, what do you want? Think quick. It may mean
# the difference between walking out of here and becoming
# a permanent resident.",80,82,1,2,False
72,135,135,135,,,你看过了。现在，你想要什么？快点。活着离开这里和死了留在这里是不一样的。,你看过了。现在，你想要什么？快点。活着离开这里和死了留在这里是不一样的。,83,83,2,2,True
73,136,136,136,,,I'd like to live here.,I'd like to live here.,84,84,1,2,False
74,136,136,136,,,我喜欢活着留在这里。,我喜欢活着留在这里。,85,85,2,2,True
75,137,137,137,,,I'm really a Ripper in disguise.,I'm really a Ripper in disguise.,86,86,1,2,False
76,137,137,137,,,我真是个伪装的电锯党人。,我真是个伪装的电锯党人。,87,87,2,2,True
77,138,138,138,,,I want to bring peace to the gangs.,I want to bring peace to the gangs.,88,88,1,2,False
78,138,138,138,,,我想给帮派们带来和平。,我想给帮派们带来和平。,89,89,2,2,True
79,139,139,139,,,Leaving.,Leaving.,90,90,1,2,False
80,139,139,139,,,我走。,我走。,91,91,2,2,True
81,140,140,140,,,Nothing special. Just looking at the garbage to be# recycled.,"Nothing special. Just looking at the garbage to be
# recycled.",92,93,1,2,False
82,140,140,140,,,没什么特别的。就想清理垃圾。,没什么特别的。就想清理垃圾。,94,94,2,2,True
83,141,141,141,,,We never said anything about living. You would just# reside here. Indefinitely. Enjoy your stay.,"We never said anything about living. You would just
# reside here. Indefinitely. Enjoy your stay.",95,96,1,2,False
84,141,141,141,,,活着？你就躺这吧。无期的。好好享受吧。,活着？你就躺这吧。无期的。好好享受吧。,97,97,2,2,True
85,142,142,142,,,I'm glad you said that. I've been meaning to sharpen this. ,I'm glad you said that. I've been meaning to sharpen this. ,98,98,1,2,False
86,142,142,142,,,我很高兴你这么说。我想把这个弄得更锋利。,我很高兴你这么说。我想把这个弄得更锋利。,99,99,2,2,True
87,143,143,143,,,Soon I will have a hide to sharpen it on.,Soon I will have a hide to sharpen it on.,100,100,1,2,False
88,143,143,143,,,很快我就会有块皮把它弄得更锋利。,很快我就会有块皮把它弄得更锋利。,101,101,2,2,True
89,144,144,144,,,"Not so fast. The only way someone leaves here is if they# are a Blade, or in a bag.","Not so fast. The only way someone leaves here is if they
# are a Blade, or in a bag.",102,103,1,2,False
90,144,144,144,,,没这么快。人们离开这里的唯一办法是成为利刃帮的人，或者装在袋子里。,没这么快。人们离开这里的唯一办法是成为利刃帮的人，或者装在袋子里。,104,104,2,2,True
91,145,145,145,,,Then I want to be a Blade.,Then I want to be a Blade.,105,105,1,2,False
92,145,145,145,,,那么我想加入利刃帮。,那么我想加入利刃帮。,106,106,2,2,True
93,146,146,146,,,How big is this bag?,How big is this bag?,107,107,1,2,False
94,146,146,146,,,这袋子有多大？,这袋子有多大？,108,108,2,2,True
95,147,147,147,,,You forget the third option. Me!,You forget the third option. Me!,109,109,1,2,False
96,147,147,147,,,你忘了第三种选择。那就是～～～我的选择！,你忘了第三种选择。那就是～～～我的选择！,110,110,2,2,True
97,148,148,148,,,"Fat chance. But, he's a test. If you can find Razor, then# you can talk to her about that.","Fat chance. But, he's a test. If you can find Razor, then
# you can talk to her about that.",111,112,1,2,False
98,148,148,148,,,你没有机会的。不过，聊可一试。如果你找到剃刀，可以和她谈谈测验的事。,你没有机会的。不过，聊可一试。如果你找到剃刀，可以和她谈谈测验的事。,113,113,2,2,True
99,149,149,149,,,Big enough to stuff your body parts in when we finish.,Big enough to stuff your body parts in when we finish.,114,114,1,2,False
100,149,149,149,,,可以大的足够装下你。,可以大的足够装下你。,115,115,2,2,True
101,150,150,150,,,I am not Sleeping Beauty. I do not need to be awakened.# Get out or die.,"I am not Sleeping Beauty. I do not need to be awakened.
# Get out or die.",116,117,1,2,False
102,150,150,150,,,我不是睡美人。我不要被叫醒。滚出去，不然去死。,我不是睡美人。我不要被叫醒。滚出去，不然去死。,118,118,2,2,True
103,151,151,151,,,Hear you're out for the bastard's head. Give him an extra# knife twist for me.,"Hear you're out for the bastard's head. Give him an extra
# knife twist for me.",119,120,1,2,False
104,151,151,151,,,听说你去取那混蛋的首级。替我多给他来一刀。,听说你去取那混蛋的首级。替我多给他来一刀。,121,121,2,2,True
105,152,152,152,,,Welcome back. The Hole is open and ready to house you once more.,Welcome back. The Hole is open and ready to house you once more.,122,122,1,2,False
106,152,152,152,,,欢迎回来。“洞洞旅馆”再次为你服务。,欢迎回来。“洞洞旅馆”再次为你服务。,123,123,2,2,True
