occurrence,number,number_raw,source_number,audio,source_audio,text,source_text,source_line_start,source_line_end,number_occurrence,number_occurrence_count,effective
46,169,169,169,,,You stumble into a family of Rad Scorpions.,You stumble into a family of Rad Scorpions.,53,53,1,2,False
47,170,170,170,,,You come across a traveling merchant and guards.,You come across a traveling merchant and guards.,54,54,1,2,False
48,171,171,171,,,You encounter a dead traveler.,You encounter a dead traveler.,55,55,1,2,False
49,17100,17100,17100,,,You encounter a traveler.,You encounter a traveler.,56,56,1,2,False
50,17200,17200,17200,,,You have stumbled across a small patch of ruined and deserted buildings.,You have stumbled across a small patch of ruined and deserted buildings.,57,57,1,2,False
51,172,172,172,,,You have stumbled across some items laying on the ground.,You have stumbled across some items laying on the ground.,58,58,1,2,False
52,173,173,173,,,"You spot the remains of a caravan, being looted by raiders.","You spot the remains of a caravan, being looted by raiders.",59,59,1,2,False
53,196,196,196,,,"Radscorpions, incoming!","Radscorpions, incoming!",60,60,1,2,False
54,197,197,197,,,Uh oh . . . a raiding party!,Uh oh . . . a raiding party!,61,61,1,2,False
55,198,198,198,,,You see a lone raider in the distance.,You see a lone raider in the distance.,62,62,1,2,False
56,199,199,199,,,"You come upon the remains of a battlefield, with bodies strewn about.","You come upon the remains of a battlefield, with bodies strewn about.",63,63,1,2,False
57,200,200,200,,,"Radscorpions, incoming!","Radscorpions, incoming!",64,64,1,2,False
58,223,223,223,,,You spot a wandering pack of wild coyotes.,You spot a wandering pack of wild coyotes.,65,65,1,2,False
59,224,224,224,,,You notice several individuals scouting about.,You notice several individuals scouting about.,66,66,1,2,False
60,225,225,225,,,You come across a small party of merchants and guards.,You come across a small party of merchants and guards.,67,67,1,2,False
61,226,226,226,,,You see a small war going on -- men versus mutants!,You see a small war going on -- men versus mutants!,68,68,1,2,False
62,227,227,227,,,A tremendous horde of radscorpions is coming this way!,A tremendous horde of radscorpions is coming this way!,69,69,1,2,False
63,250,250,250,,,Several men in power armor are approaching you.,Several men in power armor are approaching you.,70,70,1,2,False
64,251,251,251,,,You see a group of merchants and guards.,You see a group of merchants and guards.,71,71,1,2,False
65,252,252,252,,,You see a vicious battle underway between several desert raiders and a group #of men in power armor.,You see a vicious battle underway between several desert raiders and a group #of men in power armor.,72,72,1,2,False
66,253,253,253,,,You see several mutants exploring a patch of hostile ground.,You see several mutants exploring a patch of hostile ground.,73,73,1,2,False
67,254,254,254,,,You see some strange creatures ahead . . .,You see some strange creatures ahead . . .,74,74,1,2,False
68,25500,25500,25500,,,You spot the ruins of a tiny village.,You spot the ruins of a tiny village.,75,75,1,2,False
69,255,255,255,,,You find some items.,You find some items.,76,76,1,2,False
70,256,256,256,,,A patrol unit of super mutants is passing close by!,A patrol unit of super mutants is passing close by!,77,77,1,2,False
71,279,279,279,,,Ahead you can see junk strewn about the sands.,Ahead you can see junk strewn about the sands.,78,78,1,2,False
72,280,280,280,,,You stumble upon a Super Mutant war party.,You stumble upon a Super Mutant war party.,79,79,1,2,False
73,281,281,281,,,You stumble upon a pack of bizarre creatures.,You stumble upon a pack of bizarre creatures.,80,80,1,2,False
74,282,282,282,,,You stumble across a pack of hungry Radscorpions.,You stumble across a pack of hungry Radscorpions.,81,81,1,2,False
75,283,283,283,,,"You feel nauseous, and the air seems to waver with heat.","You feel nauseous, and the air seems to waver with heat.",82,82,1,2,False
76,284,284,284,,,You have stumbled across a bizarre floating creature.,You have stumbled across a bizarre floating creature.,83,83,1,2,False
77,285,285,285,,,You encounter something out of an old SciFi movie.,You encounter something out of an old SciFi movie.,84,84,1,2,False
78,286,286,286,,,The Deathclaw!!,The Deathclaw!!,85,85,1,2,False
79,287,287,287,,,You stumble into a migrating pack of Rad Scorpions.,You stumble into a migrating pack of Rad Scorpions.,86,86,1,2,False
80,288,288,288,,,You encounter a mutated creature of the desert.,You encounter a mutated creature of the desert.,87,87,1,2,False
81,299,299,299,,,You see several radscorpions some distance away.,You see several radscorpions some distance away.,88,88,1,2,False
82,300,300,300,,,You run across a ragged peasant.,You run across a ragged peasant.,89,89,1,2,False
83,301,301,301,,,You encounter a Mole rat.,You encounter a Mole rat.,90,90,1,2,False
84,302,302,302,,,The Deathclaw!!,The Deathclaw!!,91,91,1,2,False
85,303,303,303,,,You stumble into a migrating pack of Rad Scorpions.,You stumble into a migrating pack of Rad Scorpions.,92,92,1,2,False
86,304,304,304,,,Scene_Type == ,Scene_Type == ,93,93,1,2,False
87,305,305,305,,,You come across what's left of merchant Duc's hostile guards.,You come across what's left of merchant Duc's hostile guards.,94,94,1,2,False
88,306,306,306,,,"A patrol unit of mutants is passing close by, along with them are some strange #creatures!","A patrol unit of mutants is passing close by, along with them are some strange #creatures!",95,95,1,2,False
89,307,307,307,,,You are ambushed by a small Super Mutant war party.,You are ambushed by a small Super Mutant war party.,96,96,1,2,False
90,308,308,308,,,Looks like you've stumbled into a vicious gang war!,Looks like you've stumbled into a vicious gang war!,97,97,1,2,False
91,309,309,309,,,A group of hostile gangers bursts forth!,A group of hostile gangers bursts forth!,98,98,1,2,False
92,310,310,310,,,A small group of raiders attack!,A small group of raiders attack!,99,99,1,2,False
93,311,311,311,,,A small group of gangers attack!,A small group of gangers attack!,100,100,1,2,False
94,312,312,312,,,You are suddenly attacked by rats!,You are suddenly attacked by rats!,101,101,1,2,False
95,313,313,313,,,You are suddenly attacked by a swarm of Mantis!,You are suddenly attacked by a swarm of Mantis!,102,102,1,2,False
96,314,314,314,,,Hey! They're really out there.,Hey! They're really out there.,104,104,1,2,False
97,315,315,315,,,You see an overturned truck in the distance.,You see an overturned truck in the distance.,105,105,1,2,False
98,316,316,316,,,You stumble across some wrecked cars in the middle of the wasteland.,You stumble across some wrecked cars in the middle of the wasteland.,106,106,1,2,False
99,317,317,317,,,To the Northeast you spot a police box.,To the Northeast you spot a police box.,107,107,1,2,False
100,318,318,318,,,You come across a heard of wild Brahmin. You feel there is something #wrong...,You come across a heard of wild Brahmin. You feel there is something #wrong...,108,108,1,2,False
101,100,100,100,,,从这些迹象表明，他们没走多远。在附近一定有个藏身的窝点。,从这些迹象表明，他们没走多远。在附近一定有个藏身的窝点。,111,111,2,2,True
102,101,101,101,,,看起来他们是从附近的什么地方来到这里的。,看起来他们是从附近的什么地方来到这里的。,112,112,2,2,True
103,102,102,102,,,似乎他们从很远的北边来。,似乎他们从很远的北边来。,113,113,2,2,True
104,103,103,103,,,看样子，他们只是在这废土上游荡。,看样子，他们只是在这废土上游荡。,114,114,2,2,True
105,104,104,104,,,你碰上一场大蝎子和变种地鼠之间的激战。,你碰上一场大蝎子和变种地鼠之间的激战。,115,115,2,2,True
106,105,105,105,,,埋伏！！,埋伏！！,116,116,2,2,True
107,106,106,106,,,你碰上一大群大蝎子！,你碰上一大群大蝎子！,117,117,2,2,True
108,107,107,107,,,你碰上一群大蝎子。,你碰上一群大蝎子。,118,118,2,2,True
109,108,108,108,,,你碰上一群变种地鼠。,你碰上一群变种地鼠。,119,119,2,2,True
110,109,109,109,,,通过搜寻你找到一些水，避免了严重脱水的危险。搜寻花费了1个小时。,通过搜寻你找到一些水，避免了严重脱水的危险。搜寻花费了1个小时。,120,120,2,2,True
111,110,110,110,,,通过搜寻你找到一些水，避免了严重脱水的危险。搜寻花费了,通过搜寻你找到一些水，避免了严重脱水的危险。搜寻花费了,121,121,2,2,True
112,111,111,111,,,个小时。,个小时。,122,122,2,2,True
113,112,112,112,,,水的补给吃紧，一小时的搜寻并未找到水。你脱水了，这让你失去了,水的补给吃紧，一小时的搜寻并未找到水。你脱水了，这让你失去了,123,123,2,2,True
114,113,113,113,,,点生命值。,点生命值。,124,124,2,2,True
115,114,114,114,,,水的补给吃紧，你搜寻了,水的补给吃紧，你搜寻了,125,125,2,2,True
116,115,115,115,,,个小时也没找到水。脱水导致你失去了,个小时也没找到水。脱水导致你失去了,126,126,2,2,True
117,116,116,116,,,点生命值。,点生命值。,127,127,2,2,True
118,117,117,117,,,你花了一个小时在沙漠高地找寻水，但是没有找到足够的水来补充。你失去了一点生命值。,你花了一个小时在沙漠高地找寻水，但是没有找到足够的水来补充。你失去了一点生命值。,128,128,2,2,True
119,118,118,118,,,你花了一个小时在沙漠高地找寻水，但是没有找到足够的水来补充。你失去了,你花了一个小时在沙漠高地找寻水，但是没有找到足够的水来补充。你失去了,129,129,2,2,True
120,119,119,119,,,生命值。,生命值。,130,130,2,2,True
121,120,120,120,,,你在沙漠高地找寻水，用了,你在沙漠高地找寻水，用了,131,131,2,2,True
122,121,121,121,,,个小时，但是没有找到足够的水来补充。你失去了一点生命值。,个小时，但是没有找到足够的水来补充。你失去了一点生命值。,132,132,2,2,True
123,122,122,122,,,你在沙漠高地找寻水，用了,你在沙漠高地找寻水，用了,133,133,2,2,True
124,123,123,123,,,个小时，但是没有找到足够的水来补充。你失去了,个小时，但是没有找到足够的水来补充。你失去了,134,134,2,2,True
125,124,124,124,,,点生命值。,点生命值。,135,135,2,2,True
126,125,125,125,,,依靠水的补给，你避免了脱水。,依靠水的补给，你避免了脱水。,136,136,2,2,True
127,12600,12600,12600,,,在废墟的墙壁周围，大蝎子在捕杀地鼠。,在废墟的墙壁周围，大蝎子在捕杀地鼠。,137,137,2,2,True
128,126,126,126,,,你碰上大蝎子在捕杀地鼠。,你碰上大蝎子在捕杀地鼠。,138,138,2,2,True
129,127,127,127,,,一些象人的绿色生物，皮包骨头，充满敌意。,一些象人的绿色生物，皮包骨头，充满敌意。,139,139,2,2,True
130,128,128,128,,,垃圾和石块散落在地上。,垃圾和石块散落在地上。,140,140,2,2,True
131,129,129,129,,,一只大蝎子伏击了你。,一只大蝎子伏击了你。,141,141,2,2,True
132,130,130,130,,,你注意到这有具部分已被吃掉的残骸。,你注意到这有具部分已被吃掉的残骸。,142,142,2,2,True
133,131,131,131,,,跑！！,跑！！,143,143,2,2,True
134,132,132,132,,,你遭遇到一大群大蝎子！！！！,你遭遇到一大群大蝎子！！！！,144,144,2,2,True
135,133,133,133,,,遭遇歹徒伏击。,遭遇歹徒伏击。,145,145,2,2,True
136,134,134,134,,,狡猾的大蝎子从沙漠中冲出攻击。,狡猾的大蝎子从沙漠中冲出攻击。,146,146,2,2,True
137,135,135,135,,,你遇到一些巡逻中的守卫。,你遇到一些巡逻中的守卫。,147,147,2,2,True
138,136,136,136,,,你碰上一个商人，和几个护卫。,你碰上一个商人，和几个护卫。,148,148,2,2,True
139,137,137,137,,,你看到一个平民赶着几头双头牛。,你看到一个平民赶着几头双头牛。,149,149,2,2,True
140,143,143,143,,,歹徒！！,歹徒！！,150,150,2,2,True
141,144,144,144,,,你遭遇到一大群变种地鼠。,你遭遇到一大群变种地鼠。,151,151,2,2,True
142,145,145,145,,,你遭遇一群野生大蝎子。,你遭遇一群野生大蝎子。,152,152,2,2,True
143,146,146,146,,,你遇到一些被攻击的平民。,你遇到一些被攻击的平民。,153,153,2,2,True
144,169,169,169,,,你碰上一个大蝎子家族。,你碰上一个大蝎子家族。,154,154,2,2,True
145,170,170,170,,,你碰上一个旅行商人和他的护卫。,你碰上一个旅行商人和他的护卫。,155,155,2,2,True
146,171,171,171,,,你碰到一个死掉的旅行者。,你碰到一个死掉的旅行者。,156,156,2,2,True
147,17100,17100,17100,,,你碰到一个旅行者。,你碰到一个旅行者。,157,157,2,2,True
148,17200,17200,17200,,,你发现一条废墟的小路，还有一些被沙掩埋的建筑。,你发现一条废墟的小路，还有一些被沙掩埋的建筑。,158,158,2,2,True
149,172,172,172,,,你发现地上有一些物品。,你发现地上有一些物品。,159,159,2,2,True
150,173,173,173,,,你发现一个商队的幸存者被歹徒包围着。,你发现一个商队的幸存者被歹徒包围着。,160,160,2,2,True
151,196,196,196,,,大蝎子逼近！,大蝎子逼近！,161,161,2,2,True
152,197,197,197,,,哦……歹徒聚会！,哦……歹徒聚会！,162,162,2,2,True
153,198,198,198,,,你看到远处有个落单的歹徒。,你看到远处有个落单的歹徒。,163,163,2,2,True
154,199,199,199,,,你来到一处曾发生战斗的地方，死尸横陈。,你来到一处曾发生战斗的地方，死尸横陈。,164,164,2,2,True
155,200,200,200,,,大蝎子逼近！,大蝎子逼近！,165,165,2,2,True
156,223,223,223,,,你发现一群游荡的野狼。,你发现一群游荡的野狼。,166,166,2,2,True
157,224,224,224,,,你看到几个人在四处侦察。,你看到几个人在四处侦察。,167,167,2,2,True
158,225,225,225,,,你看见一个商人和少数的护卫。,你看见一个商人和少数的护卫。,168,168,2,2,True
159,226,226,226,,,你看见一场小规模冲突正在进行——人类对变种人。,你看见一场小规模冲突正在进行——人类对变种人。,169,169,2,2,True
160,227,227,227,,,一大群辐射蝎从那边过来了！,一大群辐射蝎从那边过来了！,170,170,2,2,True
161,250,250,250,,,几个穿动力装甲的人在向你靠近。,几个穿动力装甲的人在向你靠近。,171,171,2,2,True
162,251,251,251,,,你看到商人和一群护卫。,你看到商人和一群护卫。,172,172,2,2,True
163,252,252,252,,,你看到一些沙漠歹徒正在与一群穿动力装甲的人激战。,你看到一些沙漠歹徒正在与一群穿动力装甲的人激战。,173,173,2,2,True
164,253,253,253,,,你看到几个变种人在艰险的环境里寻找出路。,你看到几个变种人在艰险的环境里寻找出路。,174,174,2,2,True
165,254,254,254,,,你看到前面有些奇怪的生物……,你看到前面有些奇怪的生物……,175,175,2,2,True
166,25500,25500,25500,,,你发现一个小村落的废墟。,你发现一个小村落的废墟。,176,176,2,2,True
167,255,255,255,,,你找到一些物品。,你找到一些物品。,177,177,2,2,True
168,256,256,256,,,一个变种人巡逻队在靠近！,一个变种人巡逻队在靠近！,178,178,2,2,True
169,279,279,279,,,你看到前面有些垃圾散落在沙漠里。,你看到前面有些垃圾散落在沙漠里。,179,179,2,2,True
170,280,280,280,,,你与一个超级变种人战队遭遇了。,你与一个超级变种人战队遭遇了。,180,180,2,2,True
171,281,281,281,,,你遇到一群奇怪的生物。,你遇到一群奇怪的生物。,181,181,2,2,True
172,282,282,282,,,你遇到一群饥饿的大蝎子。,你遇到一群饥饿的大蝎子。,182,182,2,2,True
173,283,283,283,,,你觉得恶心，空气中似乎热浪滚滚。,你觉得恶心，空气中似乎热浪滚滚。,183,183,2,2,True
174,284,284,284,,,你遇到一群奇异的浮游生物。,你遇到一群奇异的浮游生物。,184,184,2,2,True
175,285,285,285,,,你遇到一群好象老恐怖片里的东西。,你遇到一群好象老恐怖片里的东西。,185,185,2,2,True
176,286,286,286,,,死亡爪！！,死亡爪！！,186,186,2,2,True
177,287,287,287,,,你遇到一群迁徙中的大蝎子。,你遇到一群迁徙中的大蝎子。,187,187,2,2,True
178,288,288,288,,,你遇到一个沙漠中的变种生物。,你遇到一个沙漠中的变种生物。,188,188,2,2,True
179,299,299,299,,,你看到远处有些大蝎子。,你看到远处有些大蝎子。,189,189,2,2,True
180,300,300,300,,,你遇到一个穿着破烂的平民。,你遇到一个穿着破烂的平民。,190,190,2,2,True
181,301,301,301,,,你遇到一只变种地鼠。,你遇到一只变种地鼠。,191,191,2,2,True
182,302,302,302,,,死亡爪！！,死亡爪！！,192,192,2,2,True
183,303,303,303,,,你遇到一群迁徙中的大蝎子。,你遇到一群迁徙中的大蝎子。,193,193,2,2,True
184,304,304,304,,,Scene_Type == ,Scene_Type == ,194,194,2,2,True
185,305,305,305,,,你遇到杜克商人的护卫余部。,你遇到杜克商人的护卫余部。,195,195,2,2,True
186,306,306,306,,,一个超级变种人巡逻队从附近经过，还有些奇怪的生物！,一个超级变种人巡逻队从附近经过，还有些奇怪的生物！,196,196,2,2,True
187,307,307,307,,,你与一支超级变种人小队遭遇了。,你与一支超级变种人小队遭遇了。,197,197,2,2,True
188,308,308,308,,,似乎你遇到一场帮派混战。,似乎你遇到一场帮派混战。,198,198,2,2,True
189,309,309,309,,,前方发现一群凶狠的帮派成员。,前方发现一群凶狠的帮派成员。,199,199,2,2,True
190,310,310,310,,,遭到一小群歹徒攻击。,遭到一小群歹徒攻击。,200,200,2,2,True
191,311,311,311,,,遭到一小帮派成员徒攻击。,遭到一小帮派成员徒攻击。,201,201,2,2,True
192,312,312,312,,,你遭到老鼠的突然袭击。,你遭到老鼠的突然袭击。,202,202,2,2,True
193,313,313,313,,,你遭到一大群螳螂的突然袭击。,你遭到一大群螳螂的突然袭击。,203,203,2,2,True
194,314,314,314,,,晕！他们真的在那！,晕！他们真的在那！,205,205,2,2,True
195,315,315,315,,,你看到远处有一辆翻掉的卡车。,你看到远处有一辆翻掉的卡车。,206,206,2,2,True
196,316,316,316,,,你发现废土中有一些报废的车。,你发现废土中有一些报废的车。,207,207,2,2,True
197,317,317,317,,,你发现东北方有个警亭。,你发现东北方有个警亭。,208,208,2,2,True
198,318,318,318,,,你碰到一群野生双头牛。这有点不太对劲儿……,你碰到一群野生双头牛。这有点不太对劲儿……,209,209,2,2,True
