occurrence,number,number_raw,source_number,audio,source_audio,text,source_text,source_line_start,source_line_end,number_occurrence,number_occurrence_count,effective
60,128,128,128,,,你的意思是如果我搞砸了你要么脑袋搬家，要么准备宰了我。,你的意思是如果我搞砸了你要么脑袋搬家，要么准备宰了我。,94,94,2,2,True
61,129,129,129,,,Are you threatening me?,Are you threatening me?,96,96,1,2,False
62,129,129,129,,,你在威胁我吗？,你在威胁我吗？,97,97,2,2,True
63,130,130,130,LOX_5,LOX_5,"It's so, so simple.  In the Heights you'll find Daren Hightower's home all plump and ripe for the picking.  Are you ready for life!  Do you accept the challenge?","It's so, so simple.  In the Heights you'll find Daren Hightower's home all plump and ripe for the picking.  Are you ready for life!  Do you accept the challenge?",99,99,1,2,False
64,130,130,130,LOX_5,LOX_5,它非常，非常的简单。在富人区，你可以找到达伦·海托的家，那里满是值钱的东西可以拿。做好冒险的准备了吗？接受这个挑战吗？,它非常，非常的简单。在富人区，你可以找到达伦·海托的家，那里满是值钱的东西可以拿。做好冒险的准备了吗？接受这个挑战吗？,100,100,2,2,True
65,131,131,131,,,I'm ready!,I'm ready!,102,102,1,2,False
66,131,131,131,,,我准备好了!,我准备好了!,103,103,2,2,True
67,132,132,132,,,"Hell, no!","Hell, no!",105,105,1,2,False
68,132,132,132,,,去他妈的，我不去！,去他妈的，我不去！,106,106,2,2,True
69,134,134,134,LOX_6F,LOX_6F,"That's the spirit, luv!","That's the spirit, luv!",108,108,1,2,False
70,134,134,134,LOX_6F,LOX_6F,就得要这种精气神啊，甜心！,就得要这种精气神啊，甜心！,109,109,2,2,True
71,133,133,133,LOX_6M,LOX_6M,"That's the spirit, mate!","That's the spirit, mate!",111,111,1,2,False
72,133,133,133,LOX_6M,LOX_6M,就得要这种精气神啊，兄弟！,就得要这种精气神啊，兄弟！,112,112,2,2,True
73,135,135,135,LOX_6B,LOX_6B,"Just talk to Jasmine in the room outside this chamber.  She'll give you details, a map, and a few little goodies to help you on your way.  But remember, if you even think about ratting us out to the cops, we'll be a memory before they arriv#e.  But enough gloom.  Cheerio, good luck, and ta-ta!","Just talk to Jasmine in the room outside this chamber.  She'll give you details, a map, and a few little goodies to help you on your way.  But remember, if you even think about ratting us out to the cops, we'll be a memory before they arriv#e.  But enough gloom.  Cheerio, good luck, and ta-ta!",114,114,1,2,False
74,135,135,135,LOX_6B,LOX_6B,去问外屋的茉莉就行了。她会告诉你细节，给你一张地图和一些帮你完成任务的工具。不过记着，如果你狗胆包天把我们出卖给条子，我们在他们到之前就会消失得无影无踪。不说丧气话了，精神点！祝你好运，回头见！,去问外屋的茉莉就行了。她会告诉你细节，给你一张地图和一些帮你完成任务的工具。不过记着，如果你狗胆包天把我们出卖给条子，我们在他们到之前就会消失得无影无踪。不说丧气话了，精神点！祝你好运，回头见！,115,115,2,2,True
75,136,136,136,LOX_7,LOX_7,"Well, then why the bloody hell are you here?  Sightseeing?  The ambiance?  My handsome face?","Well, then why the bloody hell are you here?  Sightseeing?  The ambiance?  My handsome face?",117,117,1,2,False
76,136,136,136,LOX_7,LOX_7,呃，那你他妈的在这搞什么？来这里观光旅游？感受这里的温馨格调？还是因为我长得帅而慕名而来？,呃，那你他妈的在这搞什么？来这里观光旅游？感受这里的温馨格调？还是因为我长得帅而慕名而来？,118,118,2,2,True
77,137,137,137,,,"No, I came to ask you a few questions.","No, I came to ask you a few questions.",120,120,1,2,False
78,137,137,137,,,不，我来问你几个问题。,不，我来问你几个问题。,121,121,2,2,True
79,138,138,138,,,Certainly not the face.,Certainly not the face.,123,123,1,2,False
80,138,138,138,,,显然不是因为你长得帅。,显然不是因为你长得帅。,124,124,2,2,True
81,139,139,139,,,"You're right, I'd like to join the Circle.","You're right, I'd like to join the Circle.",126,126,1,2,False
82,139,139,139,,,你说对了，我想加入工会。,你说对了，我想加入工会。,127,127,2,2,True
83,140,140,140,LOX_8,LOX_8,"That's it?  A few questions!  Well, you're either incredibly brave or a total moron.  Ask away, ask away!...and then we'll show you to the door, shall we?","That's it?  A few questions!  Well, you're either incredibly brave or a total moron.  Ask away, ask away!...and then we'll show you to the door, shall we?",129,129,1,2,False
84,140,140,140,LOX_8,LOX_8,就为了这？几个问题！好吧，你要么是吃了豹子胆要么就是个十足的傻逼。问吧，问吧！……问完了我们欢送你出门，如何？,就为了这？几个问题！好吧，你要么是吃了豹子胆要么就是个十足的傻逼。问吧，问吧！……问完了我们欢送你出门，如何？,130,130,2,2,True
85,141,141,141,LOX_9,LOX_9,"You must be joking!  You think I'd fall for a line like that!  Get out, you commoner!","You must be joking!  You think I'd fall for a line like that!  Get out, you commoner!",132,132,1,2,False
86,141,141,141,LOX_9,LOX_9,别扯蛋了！你认为我会相信那种鬼话吗！滚出去，你个土老冒！,别扯蛋了！你认为我会相信那种鬼话吗！滚出去，你个土老冒！,133,133,2,2,True
87,142,142,142,LOX_10,LOX_10,"Oh, quite the little attitude!  But, we're all friends here, aren't we?","Oh, quite the little attitude!  But, we're all friends here, aren't we?",135,135,1,2,False
88,142,142,142,LOX_10,LOX_10,啊，很有个性！不过，我们现在都是朋友，不是吗？,啊，很有个性！不过，我们现在都是朋友，不是吗？,136,136,2,2,True
89,143,143,143,,,I don't see why.,I don't see why.,138,138,1,2,False
90,143,143,143,,,我没觉得。,我没觉得。,139,139,2,2,True
91,144,144,144,,,Your're right. I'm sorry.,Your're right. I'm sorry.,141,141,1,2,False
92,144,144,144,,,你是对的。不好意思。,你是对的。不好意思。,142,142,2,2,True
93,145,145,145,LOX_11,LOX_11,"Ohhh, broken heart.  Our chance for camaraderie lost. [Sigh] Jasmine, show this little sod the door.","Ohhh, broken heart.  Our chance for camaraderie lost. [Sigh] Jasmine, show this little sod the door.",144,144,1,2,False
94,145,145,145,LOX_11,LOX_11,哦，让人伤心。我们建立友情的机会没了。【叹气】茉莉，送这个老土出去。,哦，让人伤心。我们建立友情的机会没了。【叹气】茉莉，送这个老土出去。,145,145,2,2,True
95,146,146,146,LOX_12,LOX_12,"Ooh, a little back and forth.  I like someone who plays the edge.  I think you'll be a great addition to our merry little band.  What say you?","Ooh, a little back and forth.  I like someone who plays the edge.  I think you'll be a great addition to our merry little band.  What say you?",147,147,1,2,False
96,146,146,146,LOX_12,LOX_12,呵，来来去去，我喜欢有激情的人。我觉得你会让我们欢乐的小家庭如虎添翼，想入伙吗？,呵，来来去去，我喜欢有激情的人。我觉得你会让我们欢乐的小家庭如虎添翼，想入伙吗？,148,148,2,2,True
97,147,147,147,,,Okay!,Okay!,150,150,1,2,False
98,147,147,147,,,当然！,当然！,151,151,2,2,True
99,148,148,148,,,I say you're a total lunatic.,I say you're a total lunatic.,153,153,1,2,False
100,148,148,148,,,我想你脑子进水了。,我想你脑子进水了。,154,154,2,2,True
101,149,149,149,lox_12b,lox_12b,Okay!,Okay!,156,156,1,2,False
102,149,149,149,lox_12b,lox_12b,好！,好！,157,157,2,2,True
103,150,150,150,LOX_13,LOX_13,"Oh, bosh and bother.  Well, quite sorry to hear that, actually.  You would've made a fine thief.  But the Circle's not for the terminally stupid.  So, Jasmine, show our guest the door, please.","Oh, bosh and bother.  Well, quite sorry to hear that, actually.  You would've made a fine thief.  But the Circle's not for the terminally stupid.  So, Jasmine, show our guest the door, please.",159,159,1,2,False
104,150,150,150,LOX_13,LOX_13,唉，稀泥糊不上墙。你的话真的很让人失望。你本来可以成为一个优秀的盗贼的，但本质上，你还是那种脑袋不开窍的人，进不来行会的。所以，茉莉，送客。,唉，稀泥糊不上墙。你的话真的很让人失望。你本来可以成为一个优秀的盗贼的，但本质上，你还是那种脑袋不开窍的人，进不来行会的。所以，茉莉，送客。,160,160,2,2,True
105,151,151,151,LOX_14,LOX_14,"Oh, what do you take me for?  If you want cold blooded murder, talk to Decker and his lot.  If you fail, which seems much more likely at this point, we will simple disappear.  Now, then care to try or not?","Oh, what do you take me for?  If you want cold blooded murder, talk to Decker and his lot.  If you fail, which seems much more likely at this point, we will simple disappear.  Now, then care to try or not?",162,162,1,2,False
106,151,151,151,LOX_14,LOX_14,哦，你把我当成什么人了？如果你装酷做冷血杀手，去找德克和他手下的那帮子家伙玩。我的意思是，如果你搞砸了－－目前而言，我觉得你是不太容易成功的－－我们直接闪人就是了。好了，你到底要不要接受复试？,哦，你把我当成什么人了？如果你装酷做冷血杀手，去找德克和他手下的那帮子家伙玩。我的意思是，如果你搞砸了－－目前而言，我觉得你是不太容易成功的－－我们直接闪人就是了。好了，你到底要不要接受复试？,163,163,2,2,True
107,152,152,152,,,Sure.,Sure.,165,165,1,2,False
108,152,152,152,,,当然。,当然。,166,166,2,2,True
109,153,153,153,,,Not.,Not.,168,168,1,2,False
110,153,153,153,,,不。,不。,169,169,2,2,True
111,154,154,154,LOX_16,LOX_16,"Oh, no.  I'm so afraid.  Life is so hard. Loxley, I'd rather be a coward for all of my life than to have a single moment of triumph.  Ah, just another wanker, aren't you.  Out!","Oh, no.  I'm so afraid.  Life is so hard. Loxley, I'd rather be a coward for all of my life than to have a single moment of triumph.  Ah, just another wanker, aren't you.  Out!",171,171,1,2,False
112,154,154,154,LOX_16,LOX_16,啊～不啊～我怕怕～活着不容易啊，洛克西里，我宁愿做一辈子胆小鬼也不愿意出一时的风头。哈，你不就是这种小人吗？滚！,啊～不啊～我怕怕～活着不容易啊，洛克西里，我宁愿做一辈子胆小鬼也不愿意出一时的风头。哈，你不就是这种小人吗？滚！,172,172,2,2,True
113,155,155,155,LOX_17,LOX_17,"Haven't figured it out yet, have we?  The First Test was just getting here!  That's the only reason I'm considering you.","Haven't figured it out yet, have we?  The First Test was just getting here!  That's the only reason I'm considering you.",174,174,1,2,False
114,155,155,155,LOX_17,LOX_17,还没弄明白，啊？初试就是到达这里！所以我才给你入会的机会。,还没弄明白，啊？初试就是到达这里！所以我才给你入会的机会。,175,175,2,2,True
115,156,156,156,,,"Okay, I'll do whatever you want!!","Okay, I'll do whatever you want!!",177,177,1,2,False
116,156,156,156,,,没问题，你让我干什么我就干什么！,没问题，你让我干什么我就干什么！,178,178,2,2,True
117,157,157,157,,,What's the next test?,What's the next test?,180,180,1,2,False
118,157,157,157,,,下个测试是什么？,下个测试是什么？,181,181,2,2,True
119,158,158,158,,,"Well, all I need to do is ask you a few questions.","Well, all I need to do is ask you a few questions.",183,183,1,2,False
120,158,158,158,,,唔，我唯一要做的就是问你几个问题。,唔，我唯一要做的就是问你几个问题。,184,184,2,2,True
121,159,159,159,LOX_18,LOX_18,"Ha ha ha.  Ooh, that's quite amusing.  Take us to jail, will you?  And how, may I ask, do you plan this feat?","Ha ha ha.  Ooh, that's quite amusing.  Take us to jail, will you?  And how, may I ask, do you plan this feat?",186,186,1,2,False
122,159,159,159,LOX_18,LOX_18,哈哈哈。哇，太叫人吃惊了。送我们进监狱，就凭你？我可以问一下，你打算怎么完成这个伟大壮举的呢？,哈哈哈。哇，太叫人吃惊了。送我们进监狱，就凭你？我可以问一下，你打算怎么完成这个伟大壮举的呢？,187,187,2,2,True
123,160,160,160,,,Just come along quietly and no one will get hurt.,Just come along quietly and no one will get hurt.,189,189,1,2,False
124,160,160,160,,,你们老老实实的跟我走就没人会受伤。,你们老老实实的跟我走就没人会受伤。,190,190,2,2,True
125,161,161,161,,,"Well, maybe I'll let you off this time.","Well, maybe I'll let you off this time.",192,192,1,2,False
126,161,161,161,,,好，或许这次我可以放你一马。,好，或许这次我可以放你一马。,193,193,2,2,True
127,162,162,162,LOX_21,LOX_21,"What's it to me?  It's simple, really.  Tell me your name, or we show you the door.","What's it to me?  It's simple, really.  Tell me your name, or we show you the door.",195,195,1,2,False
128,162,162,162,LOX_21,LOX_21,关我什么事？这很简单，真的。报上你的名字，否则我们送你出门。,关我什么事？这很简单，真的。报上你的名字，否则我们送你出门。,196,196,2,2,True
129,163,163,163,,,Okay. I'm ,Okay. I'm ,198,198,1,2,False
130,163,163,163,,,好。我是,好。我是,199,199,2,2,True
131,164,164,164,,,.,.,201,201,1,2,False
132,164,164,164,,,。,。,202,202,2,2,True
133,165,165,165,,,How about I show you my boot?,How about I show you my boot?,204,204,1,2,False
134,165,165,165,,,我给你脸上盖个鞋底印怎么样？,我给你脸上盖个鞋底印怎么样？,205,205,2,2,True
135,166,166,166,LOX_22,LOX_22,"This is the famous Thieves' Circle!  I thought you would've known this, seeing's how you made it through all the defenses and whatnot.  But no matter.  You're quite promising, and the Circle could use someone like you.","This is the famous Thieves' Circle!  I thought you would've known this, seeing's how you made it through all the defenses and whatnot.  But no matter.  You're quite promising, and the Circle could use someone like you.",207,207,1,2,False
136,166,166,166,LOX_22,LOX_22,这儿是著名的盗贼工会！看你通过防御的身手，我还以为你知道的。不过没关系，你很有发展前途，工会需要你这样的人。,这儿是著名的盗贼工会！看你通过防御的身手，我还以为你知道的。不过没关系，你很有发展前途，工会需要你这样的人。,208,208,2,2,True
137,167,167,167,,,"Okay, what do I have to do?","Okay, what do I have to do?",210,210,1,2,False
138,167,167,167,,,好，我需要做什么？,好，我需要做什么？,211,211,2,2,True
139,168,168,168,,,"No thanks. I would like to ask you some questions, though.","No thanks. I would like to ask you some questions, though.",213,213,1,2,False
140,168,168,168,,,不了，谢谢。我就是想问你几个问题。,不了，谢谢。我就是想问你几个问题。,214,214,2,2,True
141,169,169,169,,,Not a chance.,Not a chance.,216,216,1,2,False
142,169,169,169,,,没门儿。,没门儿。,217,217,2,2,True
143,170,170,170,LOX_23,LOX_23,"Well, you made it through my defenses so you certainly have skills.  What's your name?","Well, you made it through my defenses so you certainly have skills.  What's your name?",219,219,1,2,False
144,170,170,170,LOX_23,LOX_23,嗯，你通过了我的防御系统，你一定身手不凡。你叫什么？,嗯，你通过了我的防御系统，你一定身手不凡。你叫什么？,220,220,2,2,True
145,171,171,171,,,I'm ,I'm ,222,222,1,2,False
146,171,171,171,,,我是,我是,223,223,2,2,True
147,172,172,172,,,.,.,225,225,1,2,False
148,172,172,172,,,。,。,226,226,2,2,True
149,173,173,173,,,What's it to you?,What's it to you?,228,228,1,2,False
150,173,173,173,,,关你屁事？,关你屁事？,229,229,2,2,True
151,174,174,174,,,What is this place?,What is this place?,231,231,1,2,False
152,174,174,174,,,这是什么地方？,这是什么地方？,232,232,2,2,True
153,175,175,175,,,"You got a real interesting accent, my friend.","You got a real interesting accent, my friend.",236,236,1,2,False
154,175,175,175,,,朋友，你的口音可真有特点。,朋友，你的口音可真有特点。,237,237,2,2,True
155,176,176,176,,,You talk like an idiot.,You talk like an idiot.,240,240,1,2,False
156,176,176,176,,,你讲话像个白痴。,你讲话像个白痴。,241,241,2,2,True
157,177,177,177,LOX_24,LOX_24,What the hell do you want?,What the hell do you want?,243,243,1,2,False
158,177,177,177,LOX_24,LOX_24,你他妈的想怎么样？,你他妈的想怎么样？,244,244,2,2,True
159,178,178,178,,,What did I do? Why so hostile?,What did I do? Why so hostile?,246,246,1,2,False
160,178,178,178,,,我干什么了？你怎么这么冲？我招你惹你啦？,我干什么了？你怎么这么冲？我招你惹你啦？,247,247,2,2,True
161,179,179,179,,,To be away from you.,To be away from you.,249,249,1,2,False
162,179,179,179,,,我马上就走。,我马上就走。,250,250,2,2,True
163,180,180,180,,,"Hey, I'm on your side. I'm here as a friend.","Hey, I'm on your side. I'm here as a friend.",254,254,1,2,False
164,180,180,180,,,嘿，我和你是一条道上的。我来这里和你交个朋友嘛。,嘿，我和你是一条道上的。我来这里和你交个朋友嘛。,255,255,2,2,True
165,181,181,181,LOX_25,LOX_25,"I don't like you. Don't know why, don't care.","I don't like you. Don't know why, don't care.",258,258,1,2,False
166,181,181,181,LOX_25,LOX_25,我不喜欢你。不知道为什么，我不管。,我不喜欢你。不知道为什么，我不管。,259,259,2,2,True
167,182,182,182,,,Give me a chance!,Give me a chance!,261,261,1,2,False
168,182,182,182,,,给我个机会吧！,给我个机会吧！,262,262,2,2,True
169,183,183,183,,,"Well, you're just an idiot then, aren't you?","Well, you're just an idiot then, aren't you?",264,264,1,2,False
170,183,183,183,,,呃，那你丫就是个蠢蛋，不是吗？,呃，那你丫就是个蠢蛋，不是吗？,265,265,2,2,True
171,184,184,184,LOX_26,LOX_26,"Thanks for such a lovely moment.  Jasmine, show our guest out.","Thanks for such a lovely moment.  Jasmine, show our guest out.",267,267,1,2,False
172,184,184,184,LOX_26,LOX_26,真是感谢你的盛情。茉莉，送客。,真是感谢你的盛情。茉莉，送客。,268,268,2,2,True
173,185,185,185,LOX_27,LOX_27,"Oh, how nice to see you again.  Do you have a little something for me?","Oh, how nice to see you again.  Do you have a little something for me?",270,270,1,2,False
174,185,185,185,LOX_27,LOX_27,啊，再次见到你真高兴。你给我带来什么东西了吗？,啊，再次见到你真高兴。你给我带来什么东西了吗？,271,271,2,2,True
175,186,186,186,,,My resignation. I decided not to take your stupid test.,My resignation. I decided not to take your stupid test.,273,273,1,2,False
176,186,186,186,,,我的辞呈。我不想做你的蠢测试了。,我的辞呈。我不想做你的蠢测试了。,274,274,2,2,True
177,187,187,187,,,I didn't get it yet.,I didn't get it yet.,276,276,1,2,False
178,187,187,187,,,我还没弄到手。,我还没弄到手。,277,277,2,2,True
179,188,188,188,,,Here's the necklace . . .,Here's the necklace . . .,279,279,1,2,False
180,188,188,188,,,给你项链……,给你项链……,280,280,2,2,True
181,189,189,189,LOX_29,LOX_29,"Ha!  Ha!  Well, done!  Congratulations.  You're now a member of the world famous Thieves' Circle.  Let's get Jasmine over here, and throw a topper, shall we?","Ha!  Ha!  Well, done!  Congratulations.  You're now a member of the world famous Thieves' Circle.  Let's get Jasmine over here, and throw a topper, shall we?",282,282,1,2,False
182,189,189,189,LOX_29,LOX_29,哈！哈！干得好！恭喜。你现在已经成为世界著名的盗贼工会的一员了。让我们把茉莉叫来，一起庆祝一番，如何？,哈！哈！干得好！恭喜。你现在已经成为世界著名的盗贼工会的一员了。让我们把茉莉叫来，一起庆祝一番，如何？,283,283,2,2,True
183,190,190,190,LOX_30,LOX_30,"Oh, how funny.  I really must tell you, though, that I don't care much for this kind of a joke.  Kind of a chuckle.  Kind of a put-one-over-on-the-old-Loxley thing huh.  Tell you what.  One more chance.  Bring the necklace here.","Oh, how funny.  I really must tell you, though, that I don't care much for this kind of a joke.  Kind of a chuckle.  Kind of a put-one-over-on-the-old-Loxley thing huh.  Tell you what.  One more chance.  Bring the necklace here.",285,285,1,2,False
184,190,190,190,LOX_30,LOX_30,靠，真她妈的逗啊。虽然我不介意这种玩笑、这种白痴玩笑、这种侮辱我洛克西里的玩笑，但我真的必须无奈的告诉你，给你最后一次机会。把项链带回来！,靠，真她妈的逗啊。虽然我不介意这种玩笑、这种白痴玩笑、这种侮辱我洛克西里的玩笑，但我真的必须无奈的告诉你，给你最后一次机会。把项链带回来！,286,286,2,2,True
185,191,191,191,LOX_31,LOX_31,"You're really just a complete pain in the ass, aren't you?","You're really just a complete pain in the ass, aren't you?",288,288,1,2,False
186,191,191,191,LOX_31,LOX_31,你果真他妈的就是个废物，不是吗？,你果真他妈的就是个废物，不是吗？,289,289,2,2,True
